Serial_number:,,,,
2106253,,,,
Project,ID:,,,
1/3/2022,11:15:00 PM,0,62.4871,7.258
1/3/2022,11:30:00 PM,0,62.4762,7.223
1/3/2022,11:45:00 PM,0,62.4636,7.203
1/4/2022,12:00:00 AM,0,62.4436,7.171
1/4/2022,12:15:00 AM,0,62.4266,7.157
1/4/2022,12:30:00 AM,0,62.4101,7.124
1/4/2022,12:45:00 AM,0,62.3989,7.103
1/4/2022,1:00:00 AM,0,62.3826,7.93
1/4/2022,1:15:00 AM,0,62.3631,7.63
1/4/2022,1:30:00 AM,0,62.348,7.67
1/4/2022,1:45:00 AM,0,62.3381,7.57
1/4/2022,2:00:00 AM,0,62.3241,7.48
1/4/2022,2:15:00 AM,0,62.3135,7.43
1/4/2022,2:30:00 AM,0,62.2951,7.44
1/4/2022,2:45:00 AM,0,62.2855,7.47
1/4/2022,3:00:00 AM,0,62.274,7.45
1/4/2022,3:15:00 AM,0,62.2688,7.32
1/4/2022,3:30:00 AM,0,62.2706,7.22
1/4/2022,3:45:00 AM,0,62.2674,7.11
1/4/2022,4:00:00 AM,0,62.2624,6.997
1/4/2022,4:15:00 AM,0,62.2608,6.989
1/4/2022,4:30:00 AM,0,62.2642,6.984
1/4/2022,4:45:00 AM,0,62.2794,6.98
1/4/2022,5:00:00 AM,0,62.284,6.966
1/4/2022,5:15:00 AM,0,62.2937,6.973
1/4/2022,5:30:00 AM,0,62.3033,7.3
1/4/2022,5:45:00 AM,0,62.3099,7.5
1/4/2022,6:00:00 AM,0,62.3323,6.992
1/4/2022,6:15:00 AM,0,62.3386,6.98
1/4/2022,6:30:00 AM,0,62.3456,6.984
1/4/2022,6:45:00 AM,0,62.3584,6.982
1/4/2022,7:00:00 AM,0,62.3672,6.987
1/4/2022,7:15:00 AM,0,62.3823,7.28
1/4/2022,7:30:00 AM,0,62.4017,7.93
1/4/2022,7:45:00 AM,0,62.4094,7.162
1/4/2022,8:00:00 AM,0,62.4248,7.285
1/4/2022,8:15:00 AM,0,62.4376,7.408
1/4/2022,8:30:00 AM,0,62.4519,7.505
1/4/2022,8:45:00 AM,0,62.4529,7.579
1/4/2022,9:00:00 AM,0,62.4534,7.639
1/4/2022,9:15:00 AM,0,62.4438,7.669
1/4/2022,9:30:00 AM,0,62.4459,7.691
1/4/2022,9:45:00 AM,0,62.454,7.717
1/4/2022,10:00:00 AM,0,62.4478,7.741
1/4/2022,10:15:00 AM,0,62.4517,7.764
1/4/2022,10:30:00 AM,0,62.4457,7.785
1/4/2022,10:45:00 AM,0,62.4322,7.805
1/4/2022,11:00:00 AM,0,62.4314,7.821
1/4/2022,11:15:00 AM,0,62.4089,7.833
1/4/2022,11:30:00 AM,0,62.4087,7.838
1/4/2022,11:45:00 AM,0,62.4101,7.828
1/4/2022,12:00:00 PM,0,62.4053,7.818
1/4/2022,12:15:00 PM,0,62.3947,7.804
1/4/2022,12:30:00 PM,0,62.3834,7.796
1/4/2022,12:45:00 PM,0,62.379,7.787
1/4/2022,1:00:00 PM,0,62.3614,7.779
1/4/2022,1:15:00 PM,0,62.344,7.777
1/4/2022,1:30:00 PM,0,62.3344,7.771
1/4/2022,1:45:00 PM,0,62.319,7.778
1/4/2022,2:00:00 PM,0,62.3029,7.779
1/4/2022,2:15:00 PM,0,62.2849,7.775
1/4/2022,2:30:00 PM,0,62.2774,7.767
1/4/2022,2:45:00 PM,0,62.2681,7.768
1/4/2022,3:00:00 PM,0,62.2613,7.759
1/4/2022,3:15:00 PM,0,62.2575,7.755
1/4/2022,3:30:00 PM,0,62.2529,7.756
1/4/2022,3:45:00 PM,0,62.2518,7.75
1/4/2022,4:00:00 PM,0,62.2473,7.746
1/4/2022,4:15:00 PM,0,62.2497,7.743
1/4/2022,4:30:00 PM,0,62.2506,7.741
1/4/2022,4:45:00 PM,0,62.2544,7.74
1/4/2022,5:00:00 PM,0,62.2512,7.738
1/4/2022,5:15:00 PM,0,62.2622,7.736
1/4/2022,5:30:00 PM,0,62.269,7.731
1/4/2022,5:45:00 PM,0,62.2706,7.686
1/4/2022,6:00:00 PM,0,62.2805,7.645
1/4/2022,6:15:00 PM,0,62.279,7.635
1/4/2022,6:30:00 PM,0,62.2991,7.621
1/4/2022,6:45:00 PM,0,62.3153,7.625
1/4/2022,7:00:00 PM,0,62.3107,7.644
1/4/2022,7:15:00 PM,0,62.3114,7.656
1/4/2022,7:30:00 PM,0,62.3257,7.665
1/4/2022,7:45:00 PM,0,62.3326,7.678
1/4/2022,8:00:00 PM,0,62.3409,7.691
1/4/2022,8:15:00 PM,0,62.3591,7.703
1/4/2022,8:30:00 PM,0,62.3766,7.703
1/4/2022,8:45:00 PM,0,62.3847,7.709
1/4/2022,9:00:00 PM,0,62.3935,7.719
1/4/2022,9:15:00 PM,0,62.4047,7.725
1/4/2022,9:30:00 PM,0,62.4056,7.73
1/4/2022,9:45:00 PM,0,62.4046,7.734
1/4/2022,10:00:00 PM,0,62.4047,7.735
1/4/2022,10:15:00 PM,0,62.4088,7.727
1/4/2022,10:30:00 PM,0,62.4149,7.732
1/4/2022,10:45:00 PM,0,62.4065,7.735
1/4/2022,11:00:00 PM,0,62.4078,7.735
1/4/2022,11:15:00 PM,0,62.4019,7.737
1/4/2022,11:30:00 PM,0,62.3942,7.739
1/4/2022,11:45:00 PM,0,62.3889,7.741
1/5/2022,12:00:00 AM,0,62.3833,7.739
1/5/2022,12:15:00 AM,0,62.3635,7.734
1/5/2022,12:30:00 AM,0,62.351,7.736
1/5/2022,12:45:00 AM,0,62.34,7.738
1/5/2022,1:00:00 AM,0,62.3197,7.745
1/5/2022,1:15:00 AM,0,62.3083,7.743
1/5/2022,1:30:00 AM,0,62.2841,7.746
1/5/2022,1:45:00 AM,0,62.2701,7.746
1/5/2022,2:00:00 AM,0,62.2558,7.742
1/5/2022,2:15:00 AM,0,62.2419,7.741
1/5/2022,2:30:00 AM,0,62.2224,7.741
1/5/2022,2:45:00 AM,0,62.2204,7.742
1/5/2022,3:00:00 AM,0,62.2166,7.743
1/5/2022,3:15:00 AM,0,62.2055,7.742
1/5/2022,3:30:00 AM,0,62.2066,7.74
1/5/2022,3:45:00 AM,0,62.1957,7.738
1/5/2022,4:00:00 AM,0,62.2029,7.736
1/5/2022,4:15:00 AM,0,62.2079,7.734
1/5/2022,4:30:00 AM,0,62.2167,7.735
1/5/2022,4:45:00 AM,0,62.2252,7.735
1/5/2022,5:00:00 AM,0,62.2328,7.733
1/5/2022,5:15:00 AM,0,62.2399,7.729
1/5/2022,5:30:00 AM,0,62.238,7.725
1/5/2022,5:45:00 AM,0,62.2542,7.724
1/5/2022,6:00:00 AM,0,62.2615,7.721
1/5/2022,6:15:00 AM,0,62.266,7.712
1/5/2022,6:30:00 AM,0,62.2826,7.708
1/5/2022,6:45:00 AM,0,62.2893,7.708
1/5/2022,7:00:00 AM,0,62.3074,7.711
1/5/2022,7:15:00 AM,0,62.3297,7.721
1/5/2022,7:30:00 AM,0,62.3403,7.728
1/5/2022,7:45:00 AM,0,62.339,7.732
1/5/2022,8:00:00 AM,0,62.3546,7.734
1/5/2022,8:15:00 AM,0,62.367,7.736
1/5/2022,8:30:00 AM,0,62.3729,7.743
1/5/2022,8:45:00 AM,0,62.3761,7.752
1/5/2022,9:00:00 AM,0,62.3781,7.757
1/5/2022,9:15:00 AM,0,62.3744,7.763
1/5/2022,9:30:00 AM,0,62.3756,7.769
1/5/2022,9:45:00 AM,0,62.3715,7.775
1/5/2022,10:00:00 AM,0,62.3697,7.786
1/5/2022,10:15:00 AM,0,62.3522,7.793
1/5/2022,10:30:00 AM,0,62.3548,7.794
1/5/2022,10:45:00 AM,0,62.3497,7.795
1/5/2022,11:00:00 AM,0,62.3445,7.799
1/5/2022,11:15:00 AM,0,62.352,7.795
1/5/2022,11:30:00 AM,0,62.3423,7.792
1/5/2022,11:45:00 AM,0,62.341,7.791
1/5/2022,12:00:00 PM,0,62.3242,7.793
1/5/2022,12:15:00 PM,0,62.308,7.798
1/5/2022,12:30:00 PM,0,62.3095,7.806
1/5/2022,12:45:00 PM,0,62.2825,7.805
1/5/2022,1:00:00 PM,0,62.2669,7.821
1/5/2022,1:15:00 PM,0,62.26,7.83
1/5/2022,1:30:00 PM,0,62.2366,7.826
1/5/2022,1:45:00 PM,0,62.2301,7.813
1/5/2022,2:00:00 PM,0,62.2277,7.801
1/5/2022,2:15:00 PM,0,62.22,7.792
1/5/2022,2:30:00 PM,0,62.2051,7.788
1/5/2022,2:45:00 PM,0,62.1892,7.784
1/5/2022,3:00:00 PM,0,62.1917,7.778
1/5/2022,3:15:00 PM,0,62.1893,7.772
1/5/2022,3:30:00 PM,0,62.1671,7.771
1/5/2022,3:45:00 PM,0,62.1565,7.772
1/5/2022,4:00:00 PM,0,62.1489,7.775
1/5/2022,4:15:00 PM,0,62.1618,7.776
1/5/2022,4:30:00 PM,0,62.1604,7.774
1/5/2022,4:45:00 PM,0,62.1669,7.775
1/5/2022,5:00:00 PM,0,62.1576,7.775
1/5/2022,5:15:00 PM,0,62.1775,7.773
1/5/2022,5:30:00 PM,0,62.1842,7.772
1/5/2022,5:45:00 PM,0,62.2014,7.77
1/5/2022,6:00:00 PM,0,62.2057,7.768
1/5/2022,6:15:00 PM,0,62.2216,7.767
1/5/2022,6:30:00 PM,0,62.2311,7.766
1/5/2022,6:45:00 PM,0,62.2527,7.764
1/5/2022,7:00:00 PM,0,62.2531,7.758
1/5/2022,7:15:00 PM,0,62.2632,7.748
1/5/2022,7:30:00 PM,0,62.2739,7.739
1/5/2022,7:45:00 PM,0,62.2834,7.734
1/5/2022,8:00:00 PM,0,62.2996,7.728
1/5/2022,8:15:00 PM,0,62.3144,7.728
1/5/2022,8:30:00 PM,0,62.3358,7.729
1/5/2022,8:45:00 PM,0,62.3508,7.728
1/5/2022,9:00:00 PM,0,62.3584,7.725
1/5/2022,9:15:00 PM,0,62.3604,7.719
1/5/2022,9:30:00 PM,0,62.3639,7.713
1/5/2022,9:45:00 PM,0,62.369,7.692
1/5/2022,10:00:00 PM,0,62.3686,7.672
1/5/2022,10:15:00 PM,0,62.37,7.663
1/5/2022,10:30:00 PM,0,62.3614,7.647
1/5/2022,10:45:00 PM,0,62.3591,7.639
1/5/2022,11:00:00 PM,0,62.3511,7.638
1/5/2022,11:15:00 PM,0,62.3465,7.613
1/5/2022,11:30:00 PM,0,62.3385,7.597
1/5/2022,11:45:00 PM,0,62.3261,7.582
1/6/2022,12:00:00 AM,0,62.302,7.551
1/6/2022,12:15:00 AM,0,62.2921,7.53
1/6/2022,12:30:00 AM,0,62.2746,7.504
1/6/2022,12:45:00 AM,0,62.2676,7.475
1/6/2022,1:00:00 AM,0,62.2754,7.459
1/6/2022,1:15:00 AM,0,62.2722,7.484
1/6/2022,1:30:00 AM,0,62.2457,7.532
1/6/2022,1:45:00 AM,0,62.2298,7.572
1/6/2022,2:00:00 AM,0,62.2201,7.601
1/6/2022,2:15:00 AM,0,62.214,7.619
1/6/2022,2:30:00 AM,0,62.2185,7.633
1/6/2022,2:45:00 AM,0,62.2181,7.633
1/6/2022,3:00:00 AM,0,62.2003,7.63
1/6/2022,3:15:00 AM,0,62.2082,7.614
1/6/2022,3:30:00 AM,0,62.2001,7.623
1/6/2022,3:45:00 AM,0,62.1914,7.632
1/6/2022,4:00:00 AM,0,62.2003,7.642
1/6/2022,4:15:00 AM,0,62.2093,7.646
1/6/2022,4:30:00 AM,0,62.2114,7.65
1/6/2022,4:45:00 AM,0,62.2298,7.652
1/6/2022,5:00:00 AM,0,62.2318,7.65
1/6/2022,5:15:00 AM,0,62.2373,7.652
1/6/2022,5:30:00 AM,0,62.2425,7.649
1/6/2022,5:45:00 AM,0,62.2531,7.641
1/6/2022,6:00:00 AM,0,62.2639,7.633
1/6/2022,6:15:00 AM,0,62.2762,7.634
1/6/2022,6:30:00 AM,0,62.2786,7.634
1/6/2022,6:45:00 AM,0,62.2931,7.632
1/6/2022,7:00:00 AM,0,62.3022,7.635
1/6/2022,7:15:00 AM,0,62.3206,7.642
1/6/2022,7:30:00 AM,0,62.3353,7.651
1/6/2022,7:45:00 AM,0,62.3431,7.658
1/6/2022,8:00:00 AM,0,62.3512,7.664
1/6/2022,8:15:00 AM,0,62.3595,7.675
1/6/2022,8:30:00 AM,0,62.3767,7.682
1/6/2022,8:45:00 AM,0,62.3856,7.691
1/6/2022,9:00:00 AM,0,62.3969,7.693
1/6/2022,9:15:00 AM,0,62.3942,7.697
1/6/2022,9:30:00 AM,0,62.3913,7.699
1/6/2022,9:45:00 AM,0,62.3963,7.699
1/6/2022,10:00:00 AM,0,62.3946,7.699
1/6/2022,10:15:00 AM,0,62.3973,7.707
1/6/2022,10:30:00 AM,0,62.3847,7.714
1/6/2022,10:45:00 AM,0,62.374,7.712
1/6/2022,11:00:00 AM,0,62.3794,7.707
1/6/2022,11:15:00 AM,0,62.3782,7.705
1/6/2022,11:30:00 AM,0,62.3725,7.705
1/6/2022,11:45:00 AM,0,62.362,7.709
1/6/2022,12:00:00 PM,0,62.3601,7.716
1/6/2022,12:15:00 PM,0,62.3575,7.722
1/6/2022,12:30:00 PM,0,62.3526,7.725
1/6/2022,12:45:00 PM,0,62.3426,7.724
1/6/2022,1:00:00 PM,0,62.3345,7.726
1/6/2022,1:15:00 PM,0,62.312,7.726
1/6/2022,1:30:00 PM,0,62.3089,7.727
1/6/2022,1:45:00 PM,0,62.3027,7.726
1/6/2022,2:00:00 PM,0,62.3055,7.726
1/6/2022,2:15:00 PM,0,62.2953,7.727
1/6/2022,2:30:00 PM,0,62.2895,7.726
1/6/2022,2:45:00 PM,0,62.2868,7.729
1/6/2022,3:00:00 PM,0,62.2805,7.728
1/6/2022,3:15:00 PM,0,62.279,7.726
1/6/2022,3:30:00 PM,0,62.2589,7.726
1/6/2022,3:45:00 PM,0,62.2474,7.725
1/6/2022,4:00:00 PM,0,62.243,7.72
1/6/2022,4:15:00 PM,0,62.245,7.718
1/6/2022,4:30:00 PM,0,62.2444,7.716
1/6/2022,4:45:00 PM,0,62.2419,7.712
1/6/2022,5:00:00 PM,0,62.2361,7.709
1/6/2022,5:15:00 PM,0,62.2408,7.705
1/6/2022,5:30:00 PM,0,62.2506,7.698
1/6/2022,5:45:00 PM,0,62.2533,7.686
1/6/2022,6:00:00 PM,0,62.2626,7.668
1/6/2022,6:15:00 PM,0,62.2766,7.652
1/6/2022,6:30:00 PM,0,62.2836,7.641
1/6/2022,6:45:00 PM,0,62.2926,7.631
1/6/2022,7:00:00 PM,0,62.2946,7.628
1/6/2022,7:15:00 PM,0,62.3037,7.623
1/6/2022,7:30:00 PM,0,62.3222,7.62
1/6/2022,7:45:00 PM,0,62.3413,7.615
1/6/2022,8:00:00 PM,0,62.3633,7.61
1/6/2022,8:15:00 PM,0,62.3779,7.607
1/6/2022,8:30:00 PM,0,62.3691,7.605
1/6/2022,8:45:00 PM,0,62.3781,7.605
1/6/2022,9:00:00 PM,0,62.3896,7.604
1/6/2022,9:15:00 PM,0,62.3988,7.603
1/6/2022,9:30:00 PM,0,62.407,7.603
1/6/2022,9:45:00 PM,0,62.409,7.602
1/6/2022,10:00:00 PM,0,62.4113,7.589
1/6/2022,10:15:00 PM,0,62.4107,7.562
1/6/2022,10:30:00 PM,0,62.4159,7.539
1/6/2022,10:45:00 PM,0,62.4136,7.514
1/6/2022,11:00:00 PM,0,62.4077,7.461
1/6/2022,11:15:00 PM,0,62.4047,7.422
1/6/2022,11:30:00 PM,0,62.3989,7.4
1/6/2022,11:45:00 PM,0,62.3897,7.374
1/7/2022,12:00:00 AM,0,62.3834,7.344
1/7/2022,12:15:00 AM,0,62.3726,7.32
1/7/2022,12:30:00 AM,0,62.371,7.301
1/7/2022,12:45:00 AM,0,62.3679,7.279
1/7/2022,1:00:00 AM,0,62.3525,7.268
1/7/2022,1:15:00 AM,0,62.3411,7.257
1/7/2022,1:30:00 AM,0,62.3219,7.246
1/7/2022,1:45:00 AM,0,62.3093,7.242
1/7/2022,2:00:00 AM,0,62.3043,7.235
1/7/2022,2:15:00 AM,0,62.2864,7.221
1/7/2022,2:30:00 AM,0,62.2775,7.188
1/7/2022,2:45:00 AM,0,62.2642,7.161
1/7/2022,3:00:00 AM,0,62.2593,7.156
1/7/2022,3:15:00 AM,0,62.2639,7.162
1/7/2022,3:30:00 AM,0,62.2601,7.159
1/7/2022,3:45:00 AM,0,62.2635,7.158
1/7/2022,4:00:00 AM,0,62.2707,7.147
1/7/2022,4:15:00 AM,0,62.2721,7.144
1/7/2022,4:30:00 AM,0,62.2686,7.126
1/7/2022,4:45:00 AM,0,62.2794,7.125
1/7/2022,5:00:00 AM,0,62.2831,7.114
1/7/2022,5:15:00 AM,0,62.2853,7.86
1/7/2022,5:30:00 AM,0,62.2873,7.77
1/7/2022,5:45:00 AM,0,62.2982,7.77
1/7/2022,6:00:00 AM,0,62.3266,7.64
1/7/2022,6:15:00 AM,0,62.3433,7.59
1/7/2022,6:30:00 AM,0,62.3564,7.54
1/7/2022,6:45:00 AM,0,62.3655,7.51
1/7/2022,7:00:00 AM,0,62.3777,7.54
1/7/2022,7:15:00 AM,0,62.3948,7.56
1/7/2022,7:30:00 AM,0,62.4085,7.73
1/7/2022,7:45:00 AM,0,62.4213,7.98
1/7/2022,8:00:00 AM,0,62.4381,7.132
1/7/2022,8:15:00 AM,0,62.4502,7.186
1/7/2022,8:30:00 AM,0,62.4566,7.26
1/7/2022,8:45:00 AM,0,62.4642,7.326
1/7/2022,9:00:00 AM,0,62.4822,7.387
1/7/2022,9:15:00 AM,0,62.4791,7.441
1/7/2022,9:30:00 AM,0,62.4888,7.489
1/7/2022,9:45:00 AM,0,62.5037,7.524
1/7/2022,10:00:00 AM,0,62.4966,7.542
1/7/2022,10:15:00 AM,0,62.4963,7.558
1/7/2022,10:30:00 AM,0,62.4972,7.572
1/7/2022,10:45:00 AM,0,62.4885,7.584
1/7/2022,11:00:00 AM,0,62.4914,7.593
1/7/2022,11:15:00 AM,0,62.4745,7.602
1/7/2022,11:30:00 AM,0,62.4838,7.606
1/7/2022,11:45:00 AM,0,62.4696,7.61
1/7/2022,12:00:00 PM,0,62.4529,7.61
1/7/2022,12:15:00 PM,0,62.4487,7.609
1/7/2022,12:30:00 PM,0,62.4426,7.606
1/7/2022,12:45:00 PM,0,62.4427,7.602
1/7/2022,1:00:00 PM,0,62.4359,7.599
1/7/2022,1:15:00 PM,0,62.4168,7.595
1/7/2022,1:30:00 PM,0,62.4058,7.591
1/7/2022,1:45:00 PM,0,62.403,7.586
1/7/2022,2:00:00 PM,0,62.3766,7.58
1/7/2022,2:15:00 PM,0,62.3738,7.575
1/7/2022,2:30:00 PM,0,62.3672,7.571
1/7/2022,2:45:00 PM,0,62.355,7.565
1/7/2022,3:00:00 PM,0,62.3559,7.559
1/7/2022,3:15:00 PM,0,62.3475,7.553
1/7/2022,3:30:00 PM,0,62.349,7.548
1/7/2022,3:45:00 PM,0,62.3319,7.543
1/7/2022,4:00:00 PM,0,62.3322,7.534
1/7/2022,4:15:00 PM,0,62.3248,7.521
1/7/2022,4:30:00 PM,0,62.327,7.485
1/7/2022,4:45:00 PM,0,62.3301,7.473
1/7/2022,5:00:00 PM,0,62.3365,7.47
1/7/2022,5:15:00 PM,0,62.3369,7.462
1/7/2022,5:30:00 PM,0,62.3493,7.467
1/7/2022,5:45:00 PM,0,62.3496,7.475
1/7/2022,6:00:00 PM,0,62.3619,7.477
1/7/2022,6:15:00 PM,0,62.3601,7.474
1/7/2022,6:30:00 PM,0,62.3711,7.462
1/7/2022,6:45:00 PM,0,62.3902,7.449
1/7/2022,7:00:00 PM,0,62.3977,7.458
1/7/2022,7:15:00 PM,0,62.4055,7.452
1/7/2022,7:30:00 PM,0,62.4125,7.421
1/7/2022,7:45:00 PM,0,62.4349,7.404
1/7/2022,8:00:00 PM,0,62.4575,7.411
1/7/2022,8:15:00 PM,0,62.4757,7.419
1/7/2022,8:30:00 PM,0,62.4914,7.372
1/7/2022,8:45:00 PM,0,62.4897,7.281
1/7/2022,9:00:00 PM,0,62.4922,7.231
1/7/2022,9:15:00 PM,0,62.5006,7.18
1/7/2022,9:30:00 PM,0,62.5028,7.141
1/7/2022,9:45:00 PM,0,62.5124,7.92
1/7/2022,10:00:00 PM,0,62.5147,7.52
1/7/2022,10:15:00 PM,0,62.505,7.17
1/7/2022,10:30:00 PM,0,62.4985,6.997
1/7/2022,10:45:00 PM,0,62.4977,6.979
1/7/2022,11:00:00 PM,0,62.4945,6.957
1/7/2022,11:15:00 PM,0,62.4942,6.933
1/7/2022,11:30:00 PM,0,62.4915,6.903
1/7/2022,11:45:00 PM,0,62.4854,6.873
1/8/2022,12:00:00 AM,0,62.4812,6.837
1/8/2022,12:15:00 AM,0,62.4742,6.823
1/8/2022,12:30:00 AM,0,62.4599,6.813
1/8/2022,12:45:00 AM,0,62.4532,6.802
1/8/2022,1:00:00 AM,0,62.4372,6.787
1/8/2022,1:15:00 AM,0,62.4195,6.766
1/8/2022,1:30:00 AM,0,62.4064,6.762
1/8/2022,1:45:00 AM,0,62.3965,6.754
1/8/2022,2:00:00 AM,0,62.3758,6.75
1/8/2022,2:15:00 AM,0,62.3714,6.735
1/8/2022,2:30:00 AM,0,62.365,6.719
1/8/2022,2:45:00 AM,0,62.3591,6.695
1/8/2022,3:00:00 AM,0,62.3636,6.676
1/8/2022,3:15:00 AM,0,62.3561,6.644
1/8/2022,3:30:00 AM,0,62.3458,6.633
1/8/2022,3:45:00 AM,0,62.3516,6.63
1/8/2022,4:00:00 AM,0,62.3577,6.614
1/8/2022,4:15:00 AM,0,62.3568,6.588
1/8/2022,4:30:00 AM,0,62.3615,6.552
1/8/2022,4:45:00 AM,0,62.362,6.535
1/8/2022,5:00:00 AM,0,62.366,6.532
1/8/2022,5:15:00 AM,0,62.3779,6.533
1/8/2022,5:30:00 AM,0,62.3824,6.554
1/8/2022,5:45:00 AM,0,62.383,6.601
1/8/2022,6:00:00 AM,0,62.3948,6.627
1/8/2022,6:15:00 AM,0,62.3956,6.669
1/8/2022,6:30:00 AM,0,62.4115,6.679
1/8/2022,6:45:00 AM,0,62.4177,6.701
1/8/2022,7:00:00 AM,0,62.4313,6.712
1/8/2022,7:15:00 AM,0,62.4448,6.747
1/8/2022,7:30:00 AM,0,62.4623,6.786
1/8/2022,7:45:00 AM,0,62.4694,6.831
1/8/2022,8:00:00 AM,0,62.4795,6.893
1/8/2022,8:15:00 AM,0,62.4987,6.972
1/8/2022,8:30:00 AM,0,62.5237,7.58
1/8/2022,8:45:00 AM,0,62.5319,7.122
1/8/2022,9:00:00 AM,0,62.535,7.178
1/8/2022,9:15:00 AM,0,62.5396,7.235
1/8/2022,9:30:00 AM,0,62.5368,7.287
1/8/2022,9:45:00 AM,0,62.5444,7.327
1/8/2022,10:00:00 AM,0,62.5322,7.343
1/8/2022,10:15:00 AM,0,62.5482,7.354
1/8/2022,10:30:00 AM,0,62.5523,7.375
1/8/2022,10:45:00 AM,0,62.5606,7.398
1/8/2022,11:00:00 AM,0,62.5508,7.42
1/8/2022,11:15:00 AM,0,62.5472,7.439
1/8/2022,11:30:00 AM,0,62.55,7.454
1/8/2022,11:45:00 AM,0,62.5459,7.466
1/8/2022,12:00:00 PM,0,62.5307,7.475
1/8/2022,12:15:00 PM,0,62.5308,7.484
1/8/2022,12:30:00 PM,0,62.5293,7.48
1/8/2022,12:45:00 PM,0,62.5146,7.472
1/8/2022,1:00:00 PM,0,62.5045,7.475
1/8/2022,1:15:00 PM,0,62.4888,7.477
1/8/2022,1:30:00 PM,0,62.4801,7.467
1/8/2022,1:45:00 PM,0,62.4756,7.463
1/8/2022,2:00:00 PM,0,62.4704,7.459
1/8/2022,2:15:00 PM,0,62.4489,7.456
1/8/2022,2:30:00 PM,0,62.4297,7.445
1/8/2022,2:45:00 PM,0,62.425,7.44
1/8/2022,3:00:00 PM,0,62.4188,7.434
1/8/2022,3:15:00 PM,0,62.4046,7.424
1/8/2022,3:30:00 PM,0,62.3952,7.421
1/8/2022,3:45:00 PM,0,62.4001,7.412
1/8/2022,4:00:00 PM,0,62.4032,7.398
1/8/2022,4:15:00 PM,0,62.3958,7.37
1/8/2022,4:30:00 PM,0,62.4004,7.371
1/8/2022,4:45:00 PM,0,62.4003,7.368
1/8/2022,5:00:00 PM,0,62.4128,7.367
1/8/2022,5:15:00 PM,0,62.4157,7.378
1/8/2022,5:30:00 PM,0,62.4172,7.386
1/8/2022,5:45:00 PM,0,62.424,7.38
1/8/2022,6:00:00 PM,0,62.4394,7.378
1/8/2022,6:15:00 PM,0,62.4502,7.375
1/8/2022,6:30:00 PM,0,62.46,7.375
1/8/2022,6:45:00 PM,0,62.4711,7.375
1/8/2022,7:00:00 PM,0,62.483,7.373
1/8/2022,7:15:00 PM,0,62.4929,7.361
1/8/2022,7:30:00 PM,0,62.506,7.353
1/8/2022,7:45:00 PM,0,62.5262,7.351
1/8/2022,8:00:00 PM,0,62.5443,7.334
1/8/2022,8:15:00 PM,0,62.5557,7.271
1/8/2022,8:30:00 PM,0,62.5641,7.183
1/8/2022,8:45:00 PM,0,62.5641,7.121
1/8/2022,9:00:00 PM,0,62.5725,7.53
1/8/2022,9:15:00 PM,0,62.5816,6.998
1/8/2022,9:30:00 PM,0,62.5913,6.96
1/8/2022,9:45:00 PM,0,62.5967,6.941
1/8/2022,10:00:00 PM,0,62.591,6.888
1/8/2022,10:15:00 PM,0,62.601,6.849
1/8/2022,10:30:00 PM,0,62.6017,6.837
1/8/2022,10:45:00 PM,0,62.5975,6.827
1/8/2022,11:00:00 PM,0,62.5919,6.804
1/8/2022,11:15:00 PM,0,62.5807,6.798
1/8/2022,11:30:00 PM,0,62.5762,6.763
1/8/2022,11:45:00 PM,0,62.5762,6.748
1/9/2022,12:00:00 AM,0,62.5692,6.744
1/9/2022,12:15:00 AM,0,62.5568,6.723
1/9/2022,12:30:00 AM,0,62.542,6.698
1/9/2022,12:45:00 AM,0,62.5282,6.684
1/9/2022,1:00:00 AM,0,62.5149,6.657
1/9/2022,1:15:00 AM,0,62.4961,6.634
1/9/2022,1:30:00 AM,0,62.477,6.625
1/9/2022,1:45:00 AM,0,62.4741,6.627
1/9/2022,2:00:00 AM,0,62.4546,6.614
1/9/2022,2:15:00 AM,0,62.4428,6.602
1/9/2022,2:30:00 AM,0,62.433,6.585
1/9/2022,2:45:00 AM,0,62.4185,6.569
1/9/2022,3:00:00 AM,0,62.4171,6.568
1/9/2022,3:15:00 AM,0,62.4124,6.541
1/9/2022,3:30:00 AM,0,62.4053,6.537
1/9/2022,3:45:00 AM,0,62.4029,6.553
1/9/2022,4:00:00 AM,0,62.4082,6.547
1/9/2022,4:15:00 AM,0,62.4177,6.582
1/9/2022,4:30:00 AM,0,62.4248,6.698
1/9/2022,4:45:00 AM,0,62.4219,6.753
1/9/2022,5:00:00 AM,0,62.4232,6.745
1/9/2022,5:15:00 AM,0,62.429,6.711
1/9/2022,5:30:00 AM,0,62.4412,6.711
1/9/2022,5:45:00 AM,0,62.4471,6.714
1/9/2022,6:00:00 AM,0,62.4596,6.729
1/9/2022,6:15:00 AM,0,62.4638,6.722
1/9/2022,6:30:00 AM,0,62.4764,6.721
1/9/2022,6:45:00 AM,0,62.4846,6.702
1/9/2022,7:00:00 AM,0,62.5003,6.68
1/9/2022,7:15:00 AM,0,62.514,6.673
1/9/2022,7:30:00 AM,0,62.532,6.717
1/9/2022,7:45:00 AM,0,62.5429,6.768
1/9/2022,8:00:00 AM,0,62.5434,6.804
1/9/2022,8:15:00 AM,0,62.5475,6.889
1/9/2022,8:30:00 AM,0,62.5428,6.984
1/9/2022,8:45:00 AM,0,62.5525,7.67
