OBJECTID,pointid,grid_code,RASTERVALU
874,874,4120.871094,4120.871094
875,875,4120.986816,4120.986816
876,876,4120.808594,4120.808594
877,877,4120.719238,4120.719238
878,878,4120.759766,4120.759766
879,879,4120.692871,4120.692871
880,880,4120.706055,4120.706055
881,881,4120.684082,4120.684082
882,882,4120.668945,4120.668945
883,883,4120.668945,4120.668945
884,884,4120.660156,4120.660156
885,885,4120.647949,4120.647949
886,886,4120.64502,4120.64502
887,887,4120.644043,4120.644043
888,888,4120.640625,4120.640625
889,889,4120.637207,4120.637207
890,890,4120.625977,4120.625977
891,891,4120.615723,4120.615723
892,892,4120.601074,4120.601074
893,893,4120.623535,4120.623535
894,894,4120.580566,4120.580566
895,895,4120.600098,4120.600098
896,896,4120.55957,4120.55957
897,897,4120.605469,4120.605469
898,898,4120.55127,4120.55127
899,899,4120.589844,4120.589844
900,900,4120.605469,4120.605469
901,901,4120.606445,4120.606445
902,902,4120.64209,4120.64209
903,903,4120.61084,4120.61084
904,904,4120.638672,4120.638672
905,905,4120.634277,4120.634277
906,906,4120.61084,4120.61084
907,907,4120.634277,4120.634277
908,908,4120.600586,4120.600586
909,909,4120.600586,4120.600586
910,910,4120.549805,4120.549805
911,911,4120.515137,4120.515137
912,912,4120.510742,4120.510742
913,913,4120.51123,4120.51123
914,914,4120.48877,4120.48877
915,915,4120.476563,4120.476563
916,916,4120.462891,4120.462891
917,917,4120.445313,4120.445313
918,918,4120.458984,4120.458984
919,919,4120.442871,4120.442871
920,920,4120.423828,4120.423828
921,921,4120.40918,4120.40918
922,922,4120.404785,4120.404785
923,923,4120.395508,4120.395508
924,924,4120.400879,4120.400879
925,925,4120.394043,4120.394043
926,926,4120.381348,4120.381348
927,927,4120.375977,4120.375977
928,928,4120.290527,4120.290527
929,929,4120.342773,4120.342773
930,930,4120.258789,4120.258789
931,931,4120.245605,4120.245605
932,932,4120.228027,4120.228027
933,933,4120.167969,4120.167969
934,934,4120.199219,4120.199219
935,935,4120.150879,4120.150879
936,936,4120.131348,4120.131348
937,937,4120.084961,4120.084961
938,938,4119.986816,4119.986816
939,939,4120.011719,4120.011719
940,940,4119.903809,4119.903809
941,941,4119.845215,4119.845215
942,942,4119.864746,4119.864746
943,943,4119.802734,4119.802734
944,944,4119.807617,4119.807617
945,945,4119.790039,4119.790039
946,946,4119.782227,4119.782227
947,947,4119.789551,4119.789551
948,948,4119.771484,4119.771484
949,949,4119.782227,4119.782227
950,950,4119.772461,4119.772461
951,951,4119.76123,4119.76123
952,952,4119.776855,4119.776855
953,953,4119.716797,4119.716797
954,954,4119.772461,4119.772461
955,955,4119.719238,4119.719238
956,956,4119.673828,4119.673828
957,957,4119.705078,4119.705078
958,958,4119.633789,4119.633789
959,959,4119.655273,4119.655273
960,960,4119.616211,4119.616211
961,961,4119.583984,4119.583984
962,962,4119.615723,4119.615723
963,963,4119.54541,4119.54541
964,964,4119.572266,4119.572266
965,965,4119.541504,4119.541504
966,966,4119.515625,4119.515625
967,967,4119.555176,4119.555176
968,968,4119.541504,4119.541504
969,969,4119.551758,4119.551758
970,970,4119.552734,4119.552734
971,971,4119.546875,4119.546875
972,972,4119.553711,4119.553711
973,973,4119.529785,4119.529785
974,974,4119.546875,4119.546875
975,975,4119.527832,4119.527832
976,976,4119.504883,4119.504883
977,977,4119.525391,4119.525391
978,978,4119.452148,4119.452148
979,979,4119.487305,4119.487305
980,980,4119.395508,4119.395508
981,981,4119.270508,4119.270508
982,982,4119.335449,4119.335449
983,983,4119.10791,4119.10791
984,984,4119.143555,4119.143555
985,985,4118.955566,4118.955566
986,986,4118.896484,4118.896484
987,987,4118.896484,4118.896484
988,988,4118.88623,4118.88623
989,989,4118.841309,4118.841309
990,990,4118.822266,4118.822266
991,991,4118.822266,4118.822266
992,992,4118.78418,4118.78418
993,993,4118.791016,4118.791016
994,994,4118.793457,4118.793457
995,995,4118.78418,4118.78418
996,996,4118.798828,4118.798828
997,997,4118.791504,4118.791504
998,998,4118.791016,4118.791016
999,999,4118.780762,4118.780762
1000,1000,4118.780762,4118.780762
1001,1001,4118.768066,4118.768066
1002,1002,4118.768066,4118.768066
1003,1003,4118.746094,4118.746094
1004,1004,4118.733398,4118.733398
1005,1005,4118.708984,4118.708984
1006,1006,4118.719238,4118.719238
1007,1007,4118.700684,4118.700684
1008,1008,4118.681641,4118.681641
1009,1009,4118.664551,4118.664551
1010,1010,4118.650391,4118.650391
1011,1011,4118.598633,4118.598633
1012,1012,4118.633301,4118.633301
1013,1013,4118.591309,4118.591309
1014,1014,4118.575195,4118.575195
1015,1015,4118.569824,4118.569824
1016,1016,4118.5625,4118.5625
1017,1017,4118.499512,4118.499512
1018,1018,4118.543945,4118.543945
1019,1019,4118.370117,4118.370117
1020,1020,4118.277832,4118.277832
1021,1021,4118.195313,4118.195313
1022,1022,4118.152344,4118.152344
1023,1023,4118.098633,4118.098633
1024,1024,4118.144531,4118.144531
1025,1025,4118.059082,4118.059082
1026,1026,4118.02832,4118.02832
1027,1027,4118.016602,4118.016602
1028,1028,4118.009277,4118.009277
1029,1029,4117.963379,4117.963379
1030,1030,4118,4118
1031,1031,4117.94873,4117.94873
1032,1032,4117.94873,4117.94873
1033,1033,4117.951172,4117.951172
1034,1034,4117.983398,4117.983398
1035,1035,4118.020508,4118.020508
1036,1036,4118.019043,4118.019043
1037,1037,4118.092773,4118.092773
1038,1038,4118.091309,4118.091309
1039,1039,4118.142578,4118.142578
1040,1040,4118.172363,4118.172363
1041,1041,4118.195801,4118.195801
1042,1042,4118.196289,4118.196289
1043,1043,4118.23291,4118.23291
1044,1044,4118.290039,4118.290039
1045,1045,4118.39209,4118.39209
1046,1046,4118.583008,4118.583008
1047,1047,4118.654785,4118.654785
1048,1048,4118.604492,4118.604492
1049,1049,4118.762207,4118.762207
1050,1050,4118.644531,4118.644531
1051,1051,4118.669434,4118.669434
1052,1052,4118.604492,4118.604492
1053,1053,4118.731445,4118.731445
1054,1054,4118.618652,4118.618652
1055,1055,4118.555664,4118.555664
1056,1056,4118.656738,4118.656738
1057,1057,4118.555664,4118.555664
1058,1058,4118.101563,4118.101563
1059,1059,4118.555664,4118.555664
1060,1060,4117.73877,4117.73877
1061,1061,4117.663574,4117.663574
1062,1062,4117.663574,4117.663574
1063,1063,4117.194824,4117.194824
1064,1064,4116.200684,4116.200684
1065,1065,4116.200684,4116.200684
1066,1066,4116.200684,4116.200684
1067,1067,4116.200684,4116.200684
1068,1068,4116.155273,4116.155273
1069,1069,4116.155273,4116.155273
1070,1070,4115.251953,4115.251953
1071,1071,4115.259277,4115.259277
1072,1072,4115.220703,4115.220703
1073,1073,4115.138184,4115.138184
1074,1074,4114.559082,4114.559082
1075,1075,4114.985352,4114.985352
1076,1076,4114.44043,4114.44043
1077,1077,4114.370605,4114.370605
1078,1078,4114.44043,4114.44043
1079,1079,4114.370605,4114.370605
1080,1080,4114.370605,4114.370605
1081,1081,4114.370605,4114.370605
1082,1082,4114.370605,4114.370605
1083,1083,4114.370605,4114.370605
1084,1084,4114.418457,4114.418457
1085,1085,4114.505859,4114.505859
1086,1086,4114.567383,4114.567383
1087,1087,4114.619629,4114.619629
1088,1088,4114.645996,4114.645996
1089,1089,4114.649902,4114.649902
1090,1090,4114.688477,4114.688477
1091,1091,4114.701172,4114.701172
1092,1092,4114.751953,4114.751953
1093,1093,4114.836426,4114.836426
1094,1094,4114.837891,4114.837891
1095,1095,4114.837891,4114.837891
1096,1096,4114.918945,4114.918945
1097,1097,4114.907715,4114.907715
1098,1098,4114.907715,4114.907715
1099,1099,4114.956055,4114.956055
1100,1100,4114.936035,4114.936035
1101,1101,4114.936035,4114.936035
1102,1102,4114.922363,4114.922363
1103,1103,4114.930176,4114.930176
1104,1104,4114.918945,4114.918945
1105,1105,4114.921875,4114.921875
1106,1106,4114.907715,4114.907715
1107,1107,4114.918457,4114.918457
1108,1108,4114.918457,4114.918457
1109,1109,4114.887695,4114.887695
1110,1110,4114.887207,4114.887207
1111,1111,4114.855957,4114.855957
1112,1112,4114.825684,4114.825684
1113,1113,4114.815918,4114.815918
1114,1114,4114.614258,4114.614258
1115,1115,4114.58252,4114.58252
1116,1116,4114.538086,4114.538086
1117,1117,4114.486816,4114.486816
1118,1118,4114.486816,4114.486816
1119,1119,4114.530762,4114.530762
1120,1120,4114.501953,4114.501953
1121,1121,4114.548828,4114.548828
1122,1122,4114.567871,4114.567871
1123,1123,4114.598633,4114.598633
1124,1124,4114.606934,4114.606934
1125,1125,4114.614258,4114.614258
1126,1126,4114.614258,4114.614258
1127,1127,4114.614258,4114.614258
1128,1128,4114.614746,4114.614746
1129,1129,4114.589844,4114.589844
1130,1130,4114.609863,4114.609863
1131,1131,4114.541992,4114.541992
1132,1132,4114.358398,4114.358398
1133,1133,4114.208008,4114.208008
1134,1134,4114.060059,4114.060059
1135,1135,4114.122559,4114.122559
1136,1136,4114.033203,4114.033203
1137,1137,4114.033691,4114.033691
1138,1138,4114.060059,4114.060059
1139,1139,4114.041504,4114.041504
1140,1140,4114.083496,4114.083496
1141,1141,4114.061035,4114.061035
1142,1142,4114.080566,4114.080566
1143,1143,4114.092773,4114.092773
1144,1144,4114.062012,4114.062012
1145,1145,4114.097656,4114.097656
1146,1146,4114.062012,4114.062012
1147,1147,4114.061035,4114.061035
1148,1148,4114.058594,4114.058594
1149,1149,4114.029785,4114.029785
1150,1150,4114.058594,4114.058594
1151,1151,4114.027344,4114.027344
1152,1152,4114.021484,4114.021484
1153,1153,4114.013184,4114.013184
1154,1154,4113.9375,4113.9375
1155,1155,4113.989258,4113.989258
1156,1156,4113.9375,4113.9375
1157,1157,4113.938477,4113.938477
1158,1158,4113.969238,4113.969238
1159,1159,4113.915039,4113.915039
1160,1160,4114.191895,4114.191895
1161,1161,4114.131348,4114.131348
1162,1162,4114.459961,4114.459961
1163,1163,4114.494629,4114.494629
1164,1164,4114.459961,4114.459961
1165,1165,4114.557617,4114.557617
1166,1166,4114.459961,4114.459961
1167,1167,4114.516602,4114.516602
1168,1168,4113.695313,4113.695313
1169,1169,4114.516602,4114.516602
1170,1170,4114.459961,4114.459961
1171,1171,4113.695313,4113.695313
1172,1172,4114.516602,4114.516602
1173,1173,4113.630371,4113.630371
1174,1174,4113.685059,4113.685059
1175,1175,4113.630371,4113.630371
1176,1176,4113.35791,4113.35791
1177,1177,4113.630371,4113.630371
1178,1178,4113.240723,4113.240723
1179,1179,4113.383301,4113.383301
1180,1180,4113.132324,4113.132324
1181,1181,4113.312988,4113.312988
1182,1182,4113.240723,4113.240723
1183,1183,4113.17334,4113.17334
1184,1184,4113.33252,4113.33252
1185,1185,4113.046875,4113.046875
1186,1186,4113.30127,4113.30127
1187,1187,4113.240723,4113.240723
1188,1188,4113.192383,4113.192383
1189,1189,4113.383301,4113.383301
1190,1190,4113.046875,4113.046875
1191,1191,4113.437988,4113.437988
1192,1192,4112.895996,4112.895996
1193,1193,4113.49707,4113.49707
1194,1194,4113.492676,4113.492676
1195,1195,4113.483887,4113.483887
1196,1196,4113.49707,4113.49707
1197,1197,4113.483887,4113.483887
1198,1198,4113.49707,4113.49707
1199,1199,4113.497559,4113.497559
1200,1200,4113.498535,4113.498535
