Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
8/25/2021,03:00:00 pm,0,64.9851,6.181
8/25/2021,03:15:00 pm,0,64.9814,6.181
8/25/2021,03:30:00 pm,0,64.9794,6.183
8/25/2021,03:45:00 pm,0,64.9756,6.184
8/25/2021,04:00:00 pm,0,64.9679,6.186
8/25/2021,04:15:00 pm,0,64.9683,6.188
8/25/2021,04:30:00 pm,0,64.9644,6.191
8/25/2021,04:45:00 pm,0,64.9677,6.193
8/25/2021,05:00:00 pm,0,64.9684,6.196
8/25/2021,05:15:00 pm,0,64.9696,6.200
8/25/2021,05:30:00 pm,0,64.9678,6.203
8/25/2021,05:45:00 pm,0,64.9744,6.208
8/25/2021,06:00:00 pm,0,64.9885,6.212
8/25/2021,06:15:00 pm,0,64.9896,6.217
8/25/2021,06:30:00 pm,0,64.9946,6.222
