Plot Title: Luxarriba_01,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, lum/ft² (LGR S/N: 10163226, SEN S/N: 10163226)",End Of File (LGR S/N: 10163226)
1,7/27/21 1:30:00 PM,70.308,2944,
2,7/27/21 1:45:00 PM,65.338,1920,
3,7/27/21 2:00:00 PM,61.569,608,
4,7/27/21 2:15:00 PM,51.346,416,
5,7/27/21 2:30:00 PM,47.266,320,
6,7/27/21 2:45:00 PM,45.466,352,
7,7/27/21 3:00:00 PM,44.195,168,
8,7/27/21 3:15:00 PM,54.842,1472,
9,7/27/21 3:30:00 PM,58.476,864,
10,7/27/21 3:45:00 PM,56.404,672,
11,7/27/21 4:00:00 PM,56.577,1152,
12,7/27/21 4:15:00 PM,52.75,256,
13,7/27/21 4:30:00 PM,54.495,768,
14,7/27/21 4:45:00 PM,55.884,576,
15,7/27/21 5:00:00 PM,48.871,232,
16,7/27/21 5:15:00 PM,42.732,37,
17,7/27/21 5:30:00 PM,41.067,30,
18,7/27/21 5:45:00 PM,40.134,5,
19,7/27/21 6:00:00 PM,39.76,2,
20,7/27/21 6:15:00 PM,39.384,2,
21,7/27/21 6:30:00 PM,39.196,0,
22,7/27/21 6:45:00 PM,39.196,0,
23,7/27/21 7:00:00 PM,38.818,0,
24,7/27/21 7:15:00 PM,38.44,0,
25,7/27/21 7:30:00 PM,38.629,0,
26,7/27/21 7:45:00 PM,38.629,0,
27,7/27/21 8:00:00 PM,38.818,0,
28,7/27/21 8:15:00 PM,38.629,0,
29,7/27/21 8:30:00 PM,38.44,0,
30,7/27/21 8:45:00 PM,36.145,0,
31,7/27/21 9:00:00 PM,35.175,0,
32,7/27/21 9:15:00 PM,34.786,0,
33,7/27/21 9:30:00 PM,34.786,0,
34,7/27/21 9:45:00 PM,35.37,0,
35,7/27/21 10:00:00 PM,35.37,0,
36,7/27/21 10:15:00 PM,34.786,0,
37,7/27/21 10:30:00 PM,34.198,0,
38,7/27/21 10:45:00 PM,34.002,0,
39,7/27/21 11:00:00 PM,34.198,0,
40,7/27/21 11:15:00 PM,32.815,0,
41,7/27/21 11:30:00 PM,34.002,0,
42,7/27/21 11:45:00 PM,34.786,0,
43,7/28/21 12:00:00 AM,35.951,0,
44,7/28/21 12:15:00 AM,36.145,0,
45,7/28/21 12:30:00 AM,35.758,0,
46,7/28/21 12:45:00 AM,34.59,0,
47,7/28/21 1:00:00 AM,34.59,0,
48,7/28/21 1:15:00 AM,35.37,0,
49,7/28/21 1:30:00 AM,34.981,0,
50,7/28/21 1:45:00 AM,34.394,0,
51,7/28/21 2:00:00 AM,34.59,0,
52,7/28/21 2:15:00 AM,34.002,0,
53,7/28/21 2:30:00 AM,34.002,0,
54,7/28/21 2:45:00 AM,33.805,0,
55,7/28/21 3:00:00 AM,34.394,0,
56,7/28/21 3:15:00 AM,34.002,0,
57,7/28/21 3:30:00 AM,33.607,0,
58,7/28/21 3:45:00 AM,33.607,0,
59,7/28/21 4:00:00 AM,33.805,0,
60,7/28/21 4:15:00 AM,33.013,0,
61,7/28/21 4:30:00 AM,33.411,0,
62,7/28/21 4:45:00 AM,33.411,0,
63,7/28/21 5:00:00 AM,33.411,0,
64,7/28/21 5:15:00 AM,33.607,0,
65,7/28/21 5:30:00 AM,33.213,0,
66,7/28/21 5:45:00 AM,33.213,0,
67,7/28/21 6:00:00 AM,32.815,0,
68,7/28/21 6:15:00 AM,33.411,12,
69,7/28/21 6:30:00 AM,33.607,34,
70,7/28/21 6:45:00 AM,34.002,106,
71,7/28/21 7:00:00 AM,35.564,111,
72,7/28/21 7:15:00 AM,37.297,118,
73,7/28/21 7:30:00 AM,38.44,168,
74,7/28/21 7:45:00 AM,39.573,200,
75,7/28/21 8:00:00 AM,39.76,176,
76,7/28/21 8:15:00 AM,42.179,368,
77,7/28/21 8:30:00 AM,41.625,336,
78,7/28/21 8:45:00 AM,43.099,320,
79,7/28/21 9:00:00 AM,48.517,864,
80,7/28/21 9:15:00 AM,47.088,480,
81,7/28/21 9:30:00 AM,49.228,704,
82,7/28/21 9:45:00 AM,51.874,960,
83,7/28/21 10:00:00 AM,53.973,608,
84,7/28/21 10:15:00 AM,47.982,480,
85,7/28/21 10:30:00 AM,49.759,576,
86,7/28/21 10:45:00 AM,50.819,512,
87,7/28/21 11:00:00 AM,46.908,400,
88,7/28/21 11:15:00 AM,45.648,432,
89,7/28/21 11:30:00 AM,48.695,576,
90,7/28/21 11:45:00 AM,50.113,864,
91,7/28/21 12:00:00 PM,51.346,672,
92,7/28/21 12:15:00 PM,68.934,2176,
93,7/28/21 12:30:00 PM,67.05,1536,
94,7/28/21 12:45:00 PM,56.23,672,
95,7/28/21 1:00:00 PM,62.254,1728,
96,7/28/21 1:15:00 PM,67.906,1280,
97,7/28/21 1:30:00 PM,75.139,864,
98,7/28/21 1:45:00 PM,62.254,576,
99,7/28/21 2:00:00 PM,60.024,576,
100,7/28/21 2:15:00 PM,68.248,960,
101,7/28/21 2:30:00 PM,59.508,576,
102,7/28/21 2:45:00 PM,63.455,672,
103,7/28/21 3:00:00 PM,67.906,1664,
104,7/28/21 3:15:00 PM,67.221,960,
105,7/28/21 3:30:00 PM,63.968,576,
106,7/28/21 3:45:00 PM,64.996,768,
107,7/28/21 4:00:00 PM,62.254,768,
108,7/28/21 4:15:00 PM,59.68,480,
109,7/28/21 4:30:00 PM,57.958,576,
110,7/28/21 4:45:00 PM,55.711,304,
111,7/28/21 5:00:00 PM,49.05,168,
112,7/28/21 5:15:00 PM,45.286,98,
113,7/28/21 5:30:00 PM,43.831,128,
114,7/28/21 5:45:00 PM,43.282,113,
115,7/28/21 6:00:00 PM,42.732,103,
116,7/28/21 6:15:00 PM,41.439,15,
117,7/28/21 6:30:00 PM,40.696,1,
118,7/28/21 6:45:00 PM,40.321,0,
119,7/28/21 7:00:00 PM,39.947,0,
120,7/28/21 7:15:00 PM,39.573,0,
121,7/28/21 7:30:00 PM,39.384,0,
122,7/28/21 7:45:00 PM,39.196,0,
123,7/28/21 8:00:00 PM,39.007,0,
124,7/28/21 8:15:00 PM,39.007,0,
125,7/28/21 8:30:00 PM,38.818,0,
126,7/28/21 8:45:00 PM,38.818,0,
127,7/28/21 9:00:00 PM,38.818,0,
128,7/28/21 9:15:00 PM,38.629,0,
129,7/28/21 9:30:00 PM,38.44,0,
130,7/28/21 9:45:00 PM,38.818,0,
131,7/28/21 10:00:00 PM,38.629,0,
132,7/28/21 10:15:00 PM,38.629,0,
133,7/28/21 10:30:00 PM,38.629,0,
134,7/28/21 10:45:00 PM,38.44,0,
135,7/28/21 11:00:00 PM,38.061,0,
136,7/28/21 11:15:00 PM,37.679,0,
137,7/28/21 11:30:00 PM,37.679,0,
138,7/28/21 11:45:00 PM,37.297,0,
139,7/29/21 12:00:00 AM,37.297,0,
140,7/29/21 12:15:00 AM,37.297,0,
141,7/29/21 12:30:00 AM,37.107,0,
142,7/29/21 12:45:00 AM,36.914,0,
143,7/29/21 1:00:00 AM,36.723,0,
144,7/29/21 1:15:00 AM,36.531,0,
145,7/29/21 1:30:00 AM,35.951,0,
146,7/29/21 1:45:00 AM,36.338,0,
147,7/29/21 2:00:00 AM,36.145,0,
148,7/29/21 2:15:00 AM,36.145,0,
149,7/29/21 2:30:00 AM,35.564,0,
150,7/29/21 2:45:00 AM,35.564,0,
151,7/29/21 3:00:00 AM,35.564,0,
152,7/29/21 3:15:00 AM,35.951,0,
153,7/29/21 3:30:00 AM,35.951,0,
154,7/29/21 3:45:00 AM,36.145,0,
155,7/29/21 4:00:00 AM,35.951,0,
156,7/29/21 4:15:00 AM,35.951,0,
157,7/29/21 4:30:00 AM,35.564,0,
158,7/29/21 4:45:00 AM,35.564,0,
159,7/29/21 5:00:00 AM,35.564,0,
160,7/29/21 5:15:00 AM,35.564,0,
161,7/29/21 5:30:00 AM,35.175,0,
162,7/29/21 5:45:00 AM,34.198,0,
163,7/29/21 6:00:00 AM,34.981,0,
164,7/29/21 6:15:00 AM,35.758,0,
165,7/29/21 6:30:00 AM,35.951,6,
166,7/29/21 6:45:00 AM,36.338,6,
167,7/29/21 7:00:00 AM,36.531,36,
168,7/29/21 7:15:00 AM,36.914,98,
169,7/29/21 7:30:00 AM,37.488,104,
170,7/29/21 7:45:00 AM,37.87,136,
171,7/29/21 8:00:00 AM,38.629,152,
172,7/29/21 8:15:00 AM,40.134,240,
173,7/29/21 8:30:00 AM,41.81,272,
174,7/29/21 8:45:00 AM,41.439,304,
175,7/29/21 9:00:00 AM,41.81,304,
176,7/29/21 9:15:00 AM,45.286,480,
177,7/29/21 9:30:00 AM,47.802,512,
178,7/29/21 9:45:00 AM,48.339,768,
179,7/29/21 10:00:00 AM,47.446,480,
180,7/29/21 10:15:00 AM,46.008,480,
181,7/29/21 10:30:00 AM,48.871,704,
182,7/29/21 10:45:00 AM,50.466,576,
183,7/29/21 11:00:00 AM,50.466,768,
184,7/29/21 11:15:00 AM,49.759,672,
185,7/29/21 11:30:00 AM,53.973,960,
186,7/29/21 11:45:00 AM,48.16,496,
187,7/29/21 12:00:00 PM,48.871,672,
188,7/29/21 12:15:00 PM,53.798,960,
189,7/29/21 12:30:00 PM,53.449,800,
190,7/29/21 12:45:00 PM,51.346,576,
191,7/29/21 1:00:00 PM,61.227,2304,
192,7/29/21 1:15:00 PM,64.652,1408,
193,7/29/21 1:30:00 PM,83.399,2432,
194,7/29/21 1:45:00 PM,76.181,1216,
195,7/29/21 2:00:00 PM,75.484,960,
196,7/29/21 2:15:00 PM,84.474,1280,
197,7/29/21 2:30:00 PM,87.186,1536,
198,7/29/21 2:45:00 PM,83.221,1792,
199,7/29/21 3:00:00 PM,70.308,864,
200,7/29/21 3:15:00 PM,65.851,672,
201,7/29/21 3:30:00 PM,63.797,960,
202,7/29/21 3:45:00 PM,62.254,672,
203,7/29/21 4:00:00 PM,57.785,416,
204,7/29/21 4:15:00 PM,49.228,192,
205,7/29/21 4:30:00 PM,48.16,384,
206,7/29/21 4:45:00 PM,50.819,368,
207,7/29/21 5:00:00 PM,49.759,368,
208,7/29/21 5:15:00 PM,47.088,240,
209,7/29/21 5:30:00 PM,46.369,336,
210,7/29/21 5:45:00 PM,46.008,160,
211,7/29/21 6:00:00 PM,44.195,87,
212,7/29/21 6:15:00 PM,41.625,13,
213,7/29/21 6:30:00 PM,39.947,4,
214,7/29/21 6:45:00 PM,39.384,0,
215,7/29/21 7:00:00 PM,39.384,0,
216,7/29/21 7:15:00 PM,39.196,0,
217,7/29/21 7:30:00 PM,39.196,0,
218,7/29/21 7:45:00 PM,39.196,0,
219,7/29/21 8:00:00 PM,39.007,0,
220,7/29/21 8:15:00 PM,38.818,0,
221,7/29/21 8:30:00 PM,38.25,0,
222,7/29/21 8:45:00 PM,38.25,0,
223,7/29/21 9:00:00 PM,38.25,0,
224,7/29/21 9:15:00 PM,38.061,0,
225,7/29/21 9:30:00 PM,38.25,0,
226,7/29/21 9:45:00 PM,38.25,0,
227,7/29/21 10:00:00 PM,38.25,0,
228,7/29/21 10:15:00 PM,38.061,0,
229,7/29/21 10:30:00 PM,38.061,0,
230,7/29/21 10:45:00 PM,38.25,0,
231,7/29/21 11:00:00 PM,38.25,0,
232,7/29/21 11:15:00 PM,38.25,0,
233,7/29/21 11:30:00 PM,38.25,0,
234,7/29/21 11:45:00 PM,38.25,0,
235,7/30/21 12:00:00 AM,38.25,0,
236,7/30/21 12:15:00 AM,38.25,0,
237,7/30/21 12:30:00 AM,38.061,0,
238,7/30/21 12:45:00 AM,37.87,0,
239,7/30/21 1:00:00 AM,37.87,0,
240,7/30/21 1:15:00 AM,37.87,0,
241,7/30/21 1:30:00 AM,37.87,0,
242,7/30/21 1:45:00 AM,37.87,0,
243,7/30/21 2:00:00 AM,37.87,0,
244,7/30/21 2:15:00 AM,37.87,0,
245,7/30/21 2:30:00 AM,37.87,0,
246,7/30/21 2:45:00 AM,37.87,0,
247,7/30/21 3:00:00 AM,37.87,0,
248,7/30/21 3:15:00 AM,37.87,0,
249,7/30/21 3:30:00 AM,37.87,0,
250,7/30/21 3:45:00 AM,37.87,0,
251,7/30/21 4:00:00 AM,37.87,0,
252,7/30/21 4:15:00 AM,38.061,0,
253,7/30/21 4:30:00 AM,38.061,0,
254,7/30/21 4:45:00 AM,37.87,0,
255,7/30/21 5:00:00 AM,37.87,0,
256,7/30/21 5:15:00 AM,37.87,0,
257,7/30/21 5:30:00 AM,37.87,0,
258,7/30/21 5:45:00 AM,37.297,0,
259,7/30/21 6:00:00 AM,36.914,0,
260,7/30/21 6:15:00 AM,37.488,0,
261,7/30/21 6:30:00 AM,37.297,4,
262,7/30/21 6:45:00 AM,37.679,25,
263,7/30/21 7:00:00 AM,38.25,61,
264,7/30/21 7:15:00 AM,38.629,69,
265,7/30/21 7:30:00 AM,39.384,136,
266,7/30/21 7:45:00 AM,40.696,176,
267,7/30/21 8:00:00 AM,41.439,240,
268,7/30/21 8:15:00 AM,41.81,208,
269,7/30/21 8:30:00 AM,42.732,368,
270,7/30/21 8:45:00 AM,45.648,384,
271,7/30/21 9:00:00 AM,45.286,384,
272,7/30/21 9:15:00 AM,44.56,400,
273,7/30/21 9:30:00 AM,44.922,400,
274,7/30/21 9:45:00 AM,45.286,496,
275,7/30/21 10:00:00 AM,45.466,480,
276,7/30/21 10:15:00 AM,46.908,576,
277,7/30/21 10:30:00 AM,47.446,576,
278,7/30/21 10:45:00 AM,46.548,480,
279,7/30/21 11:00:00 AM,46.188,480,
280,7/30/21 11:15:00 AM,49.759,672,
281,7/30/21 11:30:00 AM,49.05,768,
282,7/30/21 11:45:00 AM,50.29,1152,
283,7/30/21 12:00:00 PM,53.973,1216,
284,7/30/21 12:15:00 PM,50.819,864,
285,7/30/21 12:30:00 PM,51.172,608,
286,7/30/21 12:45:00 PM,52.576,992,
287,7/30/21 1:00:00 PM,50.113,608,
288,7/30/21 1:15:00 PM,48.16,576,
289,7/30/21 1:30:00 PM,47.624,608,
290,7/30/21 1:45:00 PM,46.188,416,
291,7/30/21 2:00:00 PM,47.446,576,
292,7/30/21 2:15:00 PM,51.874,960,
293,7/30/21 2:30:00 PM,55.189,1152,
294,7/30/21 2:45:00 PM,58.82,864,
295,7/30/21 3:00:00 PM,51.523,576,
296,7/30/21 3:15:00 PM,50.29,432,
297,7/30/21 3:30:00 PM,50.643,496,
298,7/30/21 3:45:00 PM,58.82,608,
299,7/30/21 4:00:00 PM,50.643,304,
300,7/30/21 4:15:00 PM,50.643,464,
301,7/30/21 4:30:00 PM,48.871,416,
302,7/30/21 4:45:00 PM,46.908,384,
303,7/30/21 5:00:00 PM,46.548,272,
304,7/30/21 5:15:00 PM,45.286,200,
305,7/30/21 5:30:00 PM,42.915,89,
306,7/30/21 5:45:00 PM,40.509,39,
307,7/30/21 6:00:00 PM,40.509,60,
308,7/30/21 6:15:00 PM,39.76,28,
309,7/30/21 6:30:00 PM,39.384,0,
310,7/30/21 6:45:00 PM,39.007,0,
311,7/30/21 7:00:00 PM,38.818,0,
312,7/30/21 7:15:00 PM,38.818,0,
313,7/30/21 7:30:00 PM,38.629,0,
314,7/30/21 7:45:00 PM,38.44,0,
315,7/30/21 8:00:00 PM,38.25,0,
316,7/30/21 8:15:00 PM,38.25,0,
317,7/30/21 8:30:00 PM,38.061,0,
318,7/30/21 8:45:00 PM,37.87,0,
319,7/30/21 9:00:00 PM,37.679,0,
320,7/30/21 9:15:00 PM,37.679,0,
321,7/30/21 9:30:00 PM,37.488,0,
322,7/30/21 9:45:00 PM,37.488,0,
323,7/30/21 10:00:00 PM,37.488,0,
324,7/30/21 10:15:00 PM,37.488,0,
325,7/30/21 10:30:00 PM,37.488,0,
326,7/30/21 10:45:00 PM,37.488,0,
327,7/30/21 11:00:00 PM,37.297,0,
328,7/30/21 11:15:00 PM,37.297,0,
329,7/30/21 11:30:00 PM,37.107,0,
330,7/30/21 11:45:00 PM,37.107,0,
331,7/31/21 12:00:00 AM,36.914,0,
332,7/31/21 12:15:00 AM,37.107,0,
333,7/31/21 12:30:00 AM,36.914,0,
334,7/31/21 12:45:00 AM,36.723,0,
335,7/31/21 1:00:00 AM,36.531,0,
336,7/31/21 1:15:00 AM,36.531,0,
337,7/31/21 1:30:00 AM,36.531,0,
338,7/31/21 1:45:00 AM,36.145,0,
339,7/31/21 2:00:00 AM,35.951,0,
340,7/31/21 2:15:00 AM,35.951,0,
341,7/31/21 2:30:00 AM,36.338,0,
342,7/31/21 2:45:00 AM,36.145,0,
343,7/31/21 3:00:00 AM,35.758,0,
344,7/31/21 3:15:00 AM,34.002,0,
345,7/31/21 3:30:00 AM,32.815,0,
346,7/31/21 3:45:00 AM,32.815,0,
347,7/31/21 4:00:00 AM,32.218,0,
348,7/31/21 4:15:00 AM,32.418,0,
349,7/31/21 4:30:00 AM,32.617,0,
350,7/31/21 4:45:00 AM,32.218,0,
351,7/31/21 5:00:00 AM,32.418,0,
352,7/31/21 5:15:00 AM,32.418,0,
353,7/31/21 5:30:00 AM,32.218,0,
354,7/31/21 5:45:00 AM,32.418,0,
355,7/31/21 6:00:00 AM,32.815,0,
356,7/31/21 6:15:00 AM,32.218,13,
357,7/31/21 6:30:00 AM,32.617,33,
358,7/31/21 6:45:00 AM,33.013,50,
359,7/31/21 7:00:00 AM,33.607,56,
360,7/31/21 7:15:00 AM,34.198,65,
361,7/31/21 7:30:00 AM,41.254,3328,
362,7/31/21 7:45:00 AM,56.23,3840,
363,7/31/21 8:00:00 AM,61.054,3840,
364,7/31/21 8:15:00 AM,64.996,3840,
365,7/31/21 8:30:00 AM,67.221,3968,
366,7/31/21 8:45:00 AM,70.48,3840,
367,7/31/21 9:00:00 AM,69.449,3840,
368,7/31/21 9:15:00 AM,69.449,4096,
369,7/31/21 9:30:00 AM,62.083,896,
370,7/31/21 9:45:00 AM,70.137,3840,
371,7/31/21 10:00:00 AM,71.856,1856,
372,7/31/21 10:15:00 AM,70.651,2432,
373,7/31/21 10:30:00 AM,73.062,3072,
374,7/31/21 10:45:00 AM,72.718,1536,
375,7/31/21 11:00:00 AM,72.372,1408,
376,7/31/21 11:15:00 AM,71.168,1152,
377,7/31/21 11:30:00 AM,75.484,1536,
378,7/31/21 11:45:00 AM,78.098,2432,
379,7/31/21 12:00:00 PM,78.098,1344,
380,7/31/21 12:15:00 PM,78.8,2816,
381,7/31/21 12:30:00 PM,76.181,992,
382,7/31/21 12:45:00 PM,83.579,2176,
383,7/31/21 1:00:00 PM,74.271,1344,
384,7/31/21 1:15:00 PM,83.757,2048,
385,7/31/21 1:30:00 PM,75.659,1472,
386,7/31/21 1:45:00 PM,77.923,1152,
387,7/31/21 2:00:00 PM,84.295,2688,
388,7/31/21 2:15:00 PM,88.282,2176,
389,7/31/21 2:30:00 PM,70.995,960,
390,7/31/21 2:45:00 PM,62.425,576,
391,7/31/21 3:00:00 PM,55.364,384,
392,7/31/21 3:15:00 PM,63.111,1984,
393,7/31/21 3:30:00 PM,58.476,704,
394,7/31/21 3:45:00 PM,60.195,672,
395,7/31/21 4:00:00 PM,60.883,464,
396,7/31/21 4:15:00 PM,51.523,288,
397,7/31/21 4:30:00 PM,56.23,576,
398,7/31/21 4:45:00 PM,54.669,432,
399,7/31/21 5:00:00 PM,50.819,480,
400,7/31/21 5:15:00 PM,46.008,208,
401,7/31/21 5:30:00 PM,43.282,160,
402,7/31/21 5:45:00 PM,42.732,136,
403,7/31/21 6:00:00 PM,39.573,95,
404,7/31/21 6:15:00 PM,38.061,24,
405,7/31/21 6:30:00 PM,38.818,0,
406,7/31/21 6:45:00 PM,38.818,0,
407,7/31/21 7:00:00 PM,36.531,0,
408,7/31/21 7:15:00 PM,35.951,0,
409,7/31/21 7:30:00 PM,35.175,0,
410,7/31/21 7:45:00 PM,35.564,0,
411,7/31/21 8:00:00 PM,36.914,0,
412,7/31/21 8:15:00 PM,36.723,0,
413,7/31/21 8:30:00 PM,36.914,0,
414,7/31/21 8:45:00 PM,36.338,0,
415,7/31/21 9:00:00 PM,36.145,0,
416,7/31/21 9:15:00 PM,36.145,0,
417,7/31/21 9:30:00 PM,36.531,0,
418,7/31/21 9:45:00 PM,36.531,0,
419,7/31/21 10:00:00 PM,36.914,0,
420,7/31/21 10:15:00 PM,36.723,0,
421,7/31/21 10:30:00 PM,36.723,0,
422,7/31/21 10:45:00 PM,36.723,0,
423,7/31/21 11:00:00 PM,36.145,0,
424,7/31/21 11:15:00 PM,35.951,0,
425,7/31/21 11:30:00 PM,35.758,0,
426,7/31/21 11:45:00 PM,35.37,0,
427,8/1/21 12:00:00 AM,34.981,0,
428,8/1/21 12:15:00 AM,34.981,0,
429,8/1/21 12:30:00 AM,34.786,0,
430,8/1/21 12:45:00 AM,34.786,0,
431,8/1/21 1:00:00 AM,34.786,0,
432,8/1/21 1:15:00 AM,34.394,0,
433,8/1/21 1:30:00 AM,34.394,0,
434,8/1/21 1:45:00 AM,34.394,0,
435,8/1/21 2:00:00 AM,34.198,0,
436,8/1/21 2:15:00 AM,34.002,0,
437,8/1/21 2:30:00 AM,33.805,0,
438,8/1/21 2:45:00 AM,34.002,0,
439,8/1/21 3:00:00 AM,34.198,0,
440,8/1/21 3:15:00 AM,34.002,0,
441,8/1/21 3:30:00 AM,33.805,0,
442,8/1/21 3:45:00 AM,33.607,0,
443,8/1/21 4:00:00 AM,33.805,0,
444,8/1/21 4:15:00 AM,33.607,0,
445,8/1/21 4:30:00 AM,33.607,0,
446,8/1/21 4:45:00 AM,33.411,0,
447,8/1/21 5:00:00 AM,33.607,0,
448,8/1/21 5:15:00 AM,33.805,0,
449,8/1/21 5:30:00 AM,34.002,0,
450,8/1/21 5:45:00 AM,34.002,0,
451,8/1/21 6:00:00 AM,33.805,0,
452,8/1/21 6:15:00 AM,33.607,0,
453,8/1/21 6:30:00 AM,33.805,3,
454,8/1/21 6:45:00 AM,33.805,14,
455,8/1/21 7:00:00 AM,34.198,54,
456,8/1/21 7:15:00 AM,34.59,70,
457,8/1/21 7:30:00 AM,35.175,85,
458,8/1/21 7:45:00 AM,35.37,108,
459,8/1/21 8:00:00 AM,35.37,97,
460,8/1/21 8:15:00 AM,36.531,168,
461,8/1/21 8:30:00 AM,37.679,240,
462,8/1/21 8:45:00 AM,39.384,336,
463,8/1/21 9:00:00 AM,39.573,496,
464,8/1/21 9:15:00 AM,40.134,336,
465,8/1/21 9:30:00 AM,40.134,416,
466,8/1/21 9:45:00 AM,39.947,480,
467,8/1/21 10:00:00 AM,42.732,480,
468,8/1/21 10:15:00 AM,41.439,480,
469,8/1/21 10:30:00 AM,44.195,576,
470,8/1/21 10:45:00 AM,44.195,608,
471,8/1/21 11:00:00 AM,49.404,800,
472,8/1/21 11:15:00 AM,57.614,1728,
473,8/1/21 11:30:00 AM,48.339,672,
474,8/1/21 11:45:00 AM,48.695,672,
475,8/1/21 12:00:00 PM,46.728,512,
476,8/1/21 12:15:00 PM,46.548,672,
477,8/1/21 12:30:00 PM,48.339,768,
478,8/1/21 12:45:00 PM,48.871,1088,
479,8/1/21 1:00:00 PM,49.228,992,
480,8/1/21 1:15:00 PM,52.225,800,
481,8/1/21 1:30:00 PM,51.523,1216,
482,8/1/21 1:45:00 PM,50.29,960,
483,8/1/21 2:00:00 PM,60.195,768,
484,8/1/21 2:15:00 PM,59.508,1088,
485,8/1/21 2:30:00 PM,63.282,1344,
486,8/1/21 2:45:00 PM,59.164,896,
487,8/1/21 3:00:00 PM,55.364,864,
488,8/1/21 3:15:00 PM,49.05,480,
489,8/1/21 3:30:00 PM,44.379,480,
490,8/1/21 3:45:00 PM,45.648,672,
491,8/1/21 4:00:00 PM,47.266,576,
492,8/1/21 4:15:00 PM,44.195,432,
493,8/1/21 4:30:00 PM,44.56,400,
494,8/1/21 4:45:00 PM,41.81,448,
495,8/1/21 5:00:00 PM,40.881,272,
496,8/1/21 5:15:00 PM,38.44,176,
497,8/1/21 5:30:00 PM,38.44,78,
498,8/1/21 5:45:00 PM,37.488,48,
499,8/1/21 6:00:00 PM,36.914,80,
500,8/1/21 6:15:00 PM,36.145,6,
501,8/1/21 6:30:00 PM,35.758,0,
502,8/1/21 6:45:00 PM,35.758,0,
503,8/1/21 7:00:00 PM,35.758,0,
504,8/1/21 7:15:00 PM,35.758,0,
505,8/1/21 7:30:00 PM,35.564,0,
506,8/1/21 7:45:00 PM,35.758,0,
507,8/1/21 8:00:00 PM,36.145,0,
508,8/1/21 8:15:00 PM,35.37,0,
509,8/1/21 8:30:00 PM,35.564,0,
510,8/1/21 8:45:00 PM,34.981,0,
511,8/1/21 9:00:00 PM,35.37,0,
512,8/1/21 9:15:00 PM,35.564,0,
513,8/1/21 9:30:00 PM,35.951,0,
514,8/1/21 9:45:00 PM,35.564,0,
515,8/1/21 10:00:00 PM,35.951,0,
516,8/1/21 10:15:00 PM,35.758,0,
517,8/1/21 10:30:00 PM,35.37,0,
518,8/1/21 10:45:00 PM,35.564,0,
519,8/1/21 11:00:00 PM,35.37,0,
520,8/1/21 11:15:00 PM,35.175,0,
521,8/1/21 11:30:00 PM,34.786,0,
522,8/1/21 11:45:00 PM,34.59,0,
523,8/2/21 12:00:00 AM,34.786,0,
524,8/2/21 12:15:00 AM,34.59,0,
525,8/2/21 12:30:00 AM,34.786,0,
526,8/2/21 12:45:00 AM,34.786,0,
527,8/2/21 1:00:00 AM,35.175,0,
528,8/2/21 1:15:00 AM,34.59,0,
529,8/2/21 1:30:00 AM,33.805,0,
530,8/2/21 1:45:00 AM,34.198,0,
531,8/2/21 2:00:00 AM,33.411,0,
532,8/2/21 2:15:00 AM,32.418,0,
533,8/2/21 2:30:00 AM,32.418,0,
534,8/2/21 2:45:00 AM,32.617,0,
535,8/2/21 3:00:00 AM,33.013,0,
536,8/2/21 3:15:00 AM,32.218,0,
537,8/2/21 3:30:00 AM,32.218,0,
538,8/2/21 3:45:00 AM,32.218,0,
539,8/2/21 4:00:00 AM,32.218,0,
540,8/2/21 4:15:00 AM,32.418,0,
541,8/2/21 4:30:00 AM,32.218,0,
542,8/2/21 4:45:00 AM,32.218,0,
543,8/2/21 5:00:00 AM,32.418,0,
544,8/2/21 5:15:00 AM,32.418,0,
545,8/2/21 5:30:00 AM,32.815,0,
546,8/2/21 5:45:00 AM,32.815,0,
547,8/2/21 6:00:00 AM,32.815,0,
548,8/2/21 6:15:00 AM,33.213,0,
549,8/2/21 6:30:00 AM,34.002,5,
550,8/2/21 6:45:00 AM,34.394,26,
551,8/2/21 7:00:00 AM,34.198,33,
552,8/2/21 7:15:00 AM,34.59,72,
553,8/2/21 7:30:00 AM,35.37,118,
554,8/2/21 7:45:00 AM,35.564,224,
555,8/2/21 8:00:00 AM,37.488,232,
556,8/2/21 8:15:00 AM,38.44,168,
557,8/2/21 8:30:00 AM,38.818,224,
558,8/2/21 8:45:00 AM,40.881,368,
559,8/2/21 9:00:00 AM,42.363,1600,
560,8/2/21 9:15:00 AM,42.363,352,
561,8/2/21 9:30:00 AM,43.831,672,
562,8/2/21 9:45:00 AM,47.802,432,
563,8/2/21 10:00:00 AM,46.908,576,
564,8/2/21 10:15:00 AM,47.088,576,
565,8/2/21 10:30:00 AM,47.446,768,
566,8/2/21 10:45:00 AM,42.548,512,
567,8/2/21 11:00:00 AM,45.466,432,
568,8/2/21 11:15:00 AM,50.29,864,
569,8/2/21 11:30:00 AM,47.982,992,
570,8/2/21 11:45:00 AM,48.871,672,
571,8/2/21 12:00:00 PM,48.339,768,
572,8/2/21 12:15:00 PM,46.548,672,
573,8/2/21 12:30:00 PM,50.466,1088,
574,8/2/21 12:45:00 PM,54.669,992,
575,8/2/21 1:00:00 PM,50.113,608,
576,8/2/21 1:15:00 PM,47.266,512,
