Device Name:,,OM-CP-VOLT101A,,,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,,,
Serial Number:,,R37297,,,,,,,,,
Device ID:,,SynopticOld,,,,,,,,,
,,,,,,,,,,,
,,Channel 1,,,,,,,,,
Date,Time,Voltage (ppm),Tract,Description,Point,lat,lon,elev,WS,Notes,Notes_2
7/5/2021,2:17:40 PM,461,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:45 PM,446,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:50 PM,436,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:55 PM,426,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:00 PM,411,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:05 PM,406,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:10 PM,401,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:15 PM,401,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:20 PM,391,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:25 PM,381,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:30 PM,371,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:35 PM,361,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:40 PM,356,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:45 PM,351,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:50 PM,351,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:18:55 PM,361,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:00 PM,366,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:05 PM,371,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:10 PM,376,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:15 PM,401,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:20 PM,451,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:25 PM,516,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:30 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:35 PM,656,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:40 PM,727,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:45 PM,802,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:50 PM,882,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:19:55 PM,972,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:20:00 PM,1062,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:05 PM,1152,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:10 PM,1243,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:15 PM,1328,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:20 PM,1418,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:25 PM,1513,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:30 PM,1603,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:35 PM,1689,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:40 PM,1764,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:45 PM,1839,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:50 PM,1909,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:20:55 PM,1974,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:00 PM,2044,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:05 PM,2114,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:10 PM,2180,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:15 PM,2245,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:20 PM,2310,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:25 PM,2380,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:30 PM,2440,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:35 PM,2505,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:40 PM,2565,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:45 PM,2630,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:50 PM,2691,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:21:55 PM,2751,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:00 PM,2816,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:05 PM,2881,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:10 PM,2941,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:15 PM,2991,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:20 PM,3046,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:25 PM,3091,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:30 PM,3127,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:35 PM,3172,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:40 PM,3222,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:45 PM,3282,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:50 PM,3337,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:22:55 PM,3402,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:00 PM,3462,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:05 PM,3517,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:10 PM,3577,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:15 PM,3638,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:20 PM,3693,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:25 PM,3738,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:30 PM,3778,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:35 PM,3818,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:40 PM,3868,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:45 PM,3923,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:50 PM,3963,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:23:55 PM,4008,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:00 PM,4043,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:05 PM,4084,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:10 PM,4119,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:15 PM,4149,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:20 PM,4179,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:25 PM,4219,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:30 PM,4259,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:35 PM,4304,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:40 PM,4349,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:45 PM,4389,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:50 PM,4419,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:24:55 PM,4449,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:00 PM,4479,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:05 PM,4514,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:10 PM,4554,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:15 PM,4600,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:20 PM,4640,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:25 PM,4665,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:30 PM,4700,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:35 PM,4740,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:40 PM,4770,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:45 PM,4790,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:50 PM,4810,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:25:55 PM,4840,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:00 PM,4870,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:05 PM,4900,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:10 PM,4940,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:15 PM,4980,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:20 PM,5030,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:25 PM,5076,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:30 PM,5111,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:35 PM,5146,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:40 PM,5191,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:45 PM,5226,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:50 PM,5246,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:26:55 PM,5266,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:00 PM,5291,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:05 PM,5331,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:10 PM,5366,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:15 PM,5406,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:20 PM,5436,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:25 PM,5471,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:30 PM,5506,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:35 PM,5532,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:40 PM,5557,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:45 PM,5582,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:50 PM,5617,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:27:55 PM,5652,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:00 PM,5687,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:05 PM,5722,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:10 PM,5747,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:15 PM,5772,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:20 PM,5797,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:25 PM,5812,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:30 PM,5842,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:35 PM,5872,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:40 PM,5907,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:45 PM,5937,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:50 PM,5967,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:28:55 PM,5992,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:00 PM,6003,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:05 PM,6023,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:10 PM,6038,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:15 PM,6053,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:20 PM,6058,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:25 PM,6068,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:30 PM,6088,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:35 PM,6113,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:40 PM,6138,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:45 PM,6173,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:50 PM,6213,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:29:55 PM,6238,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:00 PM,6248,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:05 PM,6273,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:10 PM,6318,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:15 PM,6368,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:20 PM,6408,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:25 PM,6448,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:30 PM,6478,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:35 PM,6504,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:40 PM,6539,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:45 PM,6554,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:50 PM,6569,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:30:55 PM,6579,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:00 PM,6604,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:05 PM,6624,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:10 PM,6639,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:15 PM,6659,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:20 PM,6679,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:25 PM,6704,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:30 PM,6729,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:35 PM,6749,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:40 PM,6774,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:45 PM,6804,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:50 PM,6839,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:31:55 PM,6874,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:00 PM,6899,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:05 PM,6909,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:10 PM,6919,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:15 PM,6934,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:20 PM,6944,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:25 PM,6944,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:30 PM,6944,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:35 PM,6960,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:40 PM,6980,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:45 PM,6995,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:50 PM,7015,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:32:55 PM,7035,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:00 PM,7075,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:05 PM,7115,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:10 PM,7155,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:15 PM,7200,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:20 PM,7225,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:25 PM,7225,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:30 PM,7225,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:35 PM,7250,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:40 PM,7275,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:45 PM,7290,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:50 PM,7315,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:33:55 PM,7330,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:00 PM,7350,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:05 PM,7370,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:10 PM,7395,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:15 PM,7400,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:20 PM,7400,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:25 PM,7405,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:30 PM,7430,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:35 PM,7441,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:40 PM,7441,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:45 PM,7435,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:50 PM,7446,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:34:55 PM,7471,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:35:00 PM,7501,1,Starting above Antenas,5,NA,NA,NA,1435,First point of wetland,
7/5/2021,2:35:05 PM,7531,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:10 PM,7556,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:15 PM,7571,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:20 PM,7581,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:25 PM,7601,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:30 PM,7626,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:35 PM,7651,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:40 PM,7666,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:45 PM,7681,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:50 PM,7701,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:35:55 PM,7726,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:36:00 PM,7741,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:36:05 PM,7741,1,Starting above Antenas,5,-0.31709603,-78.19219097,4296.477539,1435,First point of wetland,
7/5/2021,2:36:10 PM,7721,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:15 PM,7641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:20 PM,7501,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:25 PM,7270,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:30 PM,6975,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:35 PM,6629,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:40 PM,6248,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:45 PM,5832,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:50 PM,5421,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:36:55 PM,5005,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:00 PM,4605,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:05 PM,4224,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:10 PM,3873,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:15 PM,3552,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:20 PM,3262,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:25 PM,2996,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:30 PM,2751,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:35 PM,2530,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:40 PM,2330,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:45 PM,2159,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:50 PM,2004,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:37:55 PM,1864,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:00 PM,1744,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:05 PM,1638,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:10 PM,1538,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:15 PM,1453,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:20 PM,1378,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:25 PM,1318,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:30 PM,1263,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:35 PM,1213,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:40 PM,1162,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:45 PM,1122,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:50 PM,1082,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:38:55 PM,1047,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:00 PM,1012,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:05 PM,982,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:10 PM,957,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:15 PM,932,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:20 PM,912,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:25 PM,897,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:30 PM,882,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:35 PM,857,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:40 PM,842,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:45 PM,822,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:50 PM,807,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:39:55 PM,792,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:00 PM,792,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:05 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:10 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:15 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:20 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:25 PM,752,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:30 PM,742,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:35 PM,732,NA,NA,NA,NA,NA,NA,NA,NA,
