"","x_pred","site","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","k600_eq1","eD","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1"
"22154",115.2,"GaviTrib1",70,2.2,80,4083.164551,0.137635294,0.160550612,20,1.2267,0.000123891911174925,0.986230769230769,3644.37916104615,8.60186538461538,627.679584615385,6.75232307692308,0.00703931313493892,1.33306610828306,0.00950449632160557,12.1092231977615,1.33306610828306,418.53,0.618849,0.619816841,0.00025900687197,0.00225884757900586,0.0566564231218323,56.6564231218323,1121.05082663405,1.29204602554675,0.146393751956444,0.351345004695466
"22034",121.7,"GaviTrib1",NA,NA,NA,4082.015869,0.166993078,0.153473943,NA,1.2285,0.000124097837218489,1.015,4538.995188,8.67125,627.6234,6.753,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00281334565874036,0.0565377294056144,56.5377294056144,1116.4150841705,NA,NA,NA
"22174",124.8,"GaviTrib1",80,0.5,28,4081.455566,0.166993078,0.137635294,10,1.2294,0.000124200815252635,0.909057971014493,3894.89748455072,8.69644202898551,627.653950724638,6.75324637681159,0.0887148680375964,6.78475542381908,0.145332882692808,31.1311465329709,31.1311465329709,418.53,0.618849,0.619816841,0.00025900687197,0.00241412305489308,0.0564947103194684,56.4947103194684,1114.73782866145,30.1817238532819,3.67470529710397,3.08675244956733
"98913",134.9,"GaviTrib1",90,0.5,23,4079.870605,0.154877453,0.166993078,10,1.2321,0.000124509809328307,0.588115942028985,1943.66032410145,8.77275905797102,627.746501449275,6.75399275362319,0.108269399415919,7.57557054922484,0.164498875318091,33.0215290381243,33.0215290381243,418.53,0.618849,0.619816841,0.00025900687197,0.0012047134020616,0.0563646342699079,56.3646342699079,1109.67577088062,32.0217406983691,1.70689976118959,1.17776083522082
"99013",135,"GaviTrib1",NA,NA,NA,4079.382324,0.154877453,0.19064336,NA,1.233,0.000124612827323488,0.585,1924.716274,8.7735,627.7474,6.754,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00119297156077197,0.0563633732094978,56.3633732094978,1109.62676465748,NA,NA,NA
"110213",146,"GaviTrib1",100,1.5,14,4078.163818,0.144601228,0.154877453,10,1.2357,0.000124921941130431,0.689444444444444,2231.05075,8.8315,627.706955555556,6.754,0.0594866386335385,7.56915826384378,0.0843840601707787,31.4954408809979,31.4954408809979,418.53,0.618849,0.619816841,0.00025900687197,0.00138284282797568,0.0562647670267395,56.2647670267395,1105.79894389255,30.5472026530059,1.93157196688526,0.811260226091811
"119913",155.6,"GaviTrib1",110,2,9,4076.872559,0.095010753,0.144601228,10,1.2645,0.000128224696492978,0.779900793650794,2496.35828725,8.88173214285714,627.671927777778,6.754,0.0712359424960989,7.14246581457057,0.066395851070119,30.1599709764167,30.1599709764167,418.53,0.618849,0.619816841,0.00025900687197,0.00154728490760747,0.0561795391349343,56.1795391349343,1102.49702488677,29.2563141319164,2.11742182430669,0.571703892562805
"124213",159.9,"GaviTrib1",NA,NA,NA,4076.649414,0.095010753,0.109662498,NA,1.2654,0.000128328069652572,0.82,2613.968845,8.904,627.6564,6.754,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00162018191198032,0.056141808707547,56.141808707547,1101.03720849442,NA,NA,NA
"13054",166,"GaviTrib1",120,5.5,15,4076.265869,0.046147425,0.095010753,10,1.2672,0.000128534845223378,0.962434782608696,2559.58287855217,8.9922,627.613669565217,6.75427391304348,0.0155799812391973,1.67665466599817,0.00705315471438256,13.1921314479685,1.67665466599817,418.53,0.618849,0.619816841,0.00025900687197,0.0015864725740619,0.0559926706663938,55.9926706663938,1095.27863951103,1.6269527993421,0.120928716904759,0.0544179226071415
"14124",176.6,"GaviTrib1",130,2,13,4075.902832,0.04618178,0.046147425,10,1.269,0.000128741659756297,1.20434782608696,2467.21306252174,9.142,627.541095652174,6.75473913043478,0.0495160229831913,2.71913497344567,0.0224329005636687,17.9352526383246,17.9352526383246,418.53,0.618849,0.619816841,0.00025900687197,0.00152922020648616,0.0557404923180157,55.7404923180157,1085.58389258816,17.411327783223,1.2327623423925,0.480777313533075
"14724",182.6,"GaviTrib1",NA,NA,NA,4075.523438,0.05194687,0.044813546,NA,1.2708,0.000128948513203392,1.34,2415.416904,9.226,627.5004,6.755,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00149711607513528,0.0555996977478182,55.5996977478182,1080.19440213105,NA,NA,NA
"15094",186.1,"GaviTrib1",140,1.5,33,4075.335938,0.05194687,0.04618178,10,1.2717,0.000129051954504808,1.25247311827957,2404.65327113262,9.24741756272402,627.479711827957,6.75486738351254,0.0260711019201632,1.4604642750201,0.013285802115016,12.9460979785255,1.4604642750201,418.53,0.618849,0.619816841,0.00025900687197,0.00149044459421374,0.0555638695263078,55.5638695263078,1078.82558604398,1.41824394676522,0.0970411365867032,0.0960707252208362
"15924",194.3,"GaviTrib1",150,11,20,4074.986572,0.043430844,0.05194687,10,1.2735,0.000129258866233555,1.05612903225806,2380.50782443011,9.2954623655914,627.433303225806,6.75456989247312,0.00587540301061614,0.969634320562244,0.00250325411070967,9.46101516541326,0.969634320562244,418.53,0.618849,0.619816841,0.00025900687197,0.00147547883971405,0.0554836018044744,55.4836018044744,1075.76287246789,0.941737174029035,0.0635618407404596,0.0381371044442758
"17034",205.3,"GaviTrib1",160,3,26,4074.504883,0.039627437,0.043430844,10,1.2762,0.000129569306552227,0.793548387096774,2348.21692582796,9.35971505376344,627.371238709677,6.75417204301075,0.0166114495579778,1.11736884402742,0.00645762056591532,10.8389982230875,1.11736884402742,418.53,0.618849,0.619816841,0.00025900687197,0.00145546439694942,0.0553764795714914,55.3764795714914,1071.68392049336,1.08542740975083,0.0719156504657644,0.0560942073632963
"17517",210.1,"GaviTrib1",NA,NA,NA,4074.365967,0.039627437,0.039209856,NA,1.2771,0.00012967280602819,0.68,2334.253294,9.3875,627.3444,6.754,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00144680950278092,0.0553302355854767,55.3302355854767,1069.92604115551,NA,NA,NA
"22194",215.2,"GaviTrib1",170,2,46,4074.156738,0.030155485,0.039627437,10,1.44,0.000148560048201681,0.77751404494382,2741.37119402528,9.41158075842697,627.348270786517,6.754,0.0161478313262697,0.68641349487215,0.0047769371732036,8.41814285354082,0.68641349487215,418.53,0.618849,0.619816841,0.00025900687197,0.00169914803348915,0.0552901952669081,55.2901952669081,1068.40543366546,0.666893633211831,0.0531018630550687,0.0732805710159949
"22217",225.2,"GaviTrib1",180,7,144,4073.903564,0.029249474,0.030155485,10,1.4922,0.000154674169945434,0.968862359550562,3540.24405445225,9.45883356741573,627.355866292135,6.754,0.00153446597168089,0.161760294688771,0.000440295584142563,3.43477744806779,0.161760294688771,418.53,0.618849,0.619816841,0.00025900687197,0.00219430288619962,0.0552117295760754,55.2117295760754,1065.42945481596,0.157182161604147,0.0167950774662918,0.0725547346543806
"22224",235.2,"GaviTrib1",190,5.5,40,4073.573486,0.031176562,0.029249474,10,1.4949,0.000154991198621805,1.15837078651685,4331.43544506742,9.50563202247191,627.363388764045,6.754,0.00704505448280932,0.583568709499033,0.00215467406897026,7.34346416248398,0.583568709499033,418.53,0.618849,0.619816841,0.00025900687197,0.00268469663455712,0.0551341539211275,55.1341539211275,1062.49231703682,0.567130847175106,0.07584714528662,0.091016574343944
"22234",244.7,"GaviTrib1",200,1.5,41,4073.296387,0.044747261,0.031176562,10,1.4967,0.000155202593279318,1.33830097087379,5127.36987178641,9.54925,627.366332038835,6.75852427184466,0.0252361940291573,1.24235185001372,0.0110779480021283,11.8464767721236,1.24235185001372,418.53,0.618849,0.619816841,0.00025900687197,0.00317803019656923,0.0550619716182039,55.0619716182039,1059.76392109669,1.20751272757181,0.194080114854958,0.238718541271598
"27444",1.3,"GaviTrib2",-7.3,NA,NA,4066.268311,0.080649402,0.08541255,NA,16.542,0.00235915238232014,0.655,3573.983273,10.638,627.0104,6.761,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.0022152150220577,0.0532974818418605,53.2974818418605,994.430066492653,NA,NA,NA
"27504",8.2,"GaviTrib2",0,3,31,4065.771973,0.070639394,0.080649402,10,16.569,0.00236351423173411,0.586111111111111,2883.00989077778,10.7377777777778,627.011288888889,6.76188888888889,0.254141315240227,21.182939227671,0.176112931174529,52.9189459515465,52.9189459515465,418.53,0.618849,0.619816841,0.00025900687197,0.00178693808307364,0.0531392966766594,53.1392966766594,988.700640714103,51.6137610625226,4.19068590486658,3.89733789152592
"27464",17.1,"GaviTrib2",10,NA,NA,4065.150879,0.071978296,0.070639394,NA,16.6176,0.00237136793586288,0.5,2019.293163,10.8625,627.0124,6.763,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00125159190934356,0.0529423807624731,52.9423807624731,981.597716980674,NA,NA,NA
"27518",17.1,"GaviTrib2",10,8,40,4065.150879,0.071978296,0.070639394,10,16.6176,0.00237136793586288,0.507084745762712,2017.40025847458,10.8641398305085,627.012281355932,6.76303050847458,0.0741052479957149,12.2156199339341,0.0523262405535658,37.8692001681683,37.8692001681683,418.53,0.618849,0.619816841,0.00025900687197,0.0012504186552403,0.0529397977550195,52.9397977550195,981.504761704162,36.9486924860073,1.93925727201714,2.32710872642056
"43916",24.8,"GaviTrib2",20,5,49,4064.572998,0.080458957,0.071978296,10,16.7508,0.00239290850043061,1.06677966101695,1867.8608009661,10.993686440678,627.002908474576,6.7654406779661,0.0976697347114534,13.3802237215301,0.0770909529062858,40.5555771226286,40.5555771226286,418.53,0.618849,0.619816841,0.00025900687197,0.00115773158108254,0.0527362317391917,52.7362317391917,974.196566517791,39.5845597114249,1.87612424141701,2.757902634883
"53215",34,"GaviTrib2",30,9,48,4063.792236,0.086874515,0.080458957,10,16.7589,0.00239421913441054,1.72566101694915,1691.82068010169,11.1461906779661,626.991874576271,6.76827796610169,0.0554217392224661,11.8837216187635,0.0472325671781547,37.1302478952553,37.1302478952553,418.53,0.618849,0.619816841,0.00025900687197,0.0010486189494791,0.0524978298486152,52.4978298486152,965.681851832789,36.2571537130681,1.50296491011534,2.16426947056609
"27474",46.1,"GaviTrib2",40,NA,NA,4062.723145,0.080923619,0.086874515,NA,16.7697,0.00239596677708362,2.59,1460.886328,11.34625,626.9774,6.772,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00090548194888105,0.0521871054433111,52.1871054433111,954.655448468369,NA,NA,NA
"27524",46.1,"GaviTrib2",40,4,24,4062.723145,0.080923619,0.086874515,10,16.7697,0.00239596677708362,2.58894197952218,1460.69524777133,11.3466134812287,626.977290784983,6.77201023890785,0.249579872612877,27.478173886174,0.198131652974865,60.0219249555461,60.0219249555461,418.53,0.618849,0.619816841,0.00025900687197,0.000905363514137339,0.0521865429719034,52.1865429719034,954.63556171237,58.6442722988397,1.97813690891063,1.42425857441566
"27534",57.4,"GaviTrib2",50,4,40,4061.89502,0.068701264,0.080923619,10,18.1818,0.00262572705461199,2.46832764505119,1438.91210170307,11.3880503412969,626.964840273038,6.77317747440273,0.16410794091325,16.3549151152769,0.110602089366872,45.5605919518421,45.5605919518421,418.53,0.618849,0.619816841,0.00025900687197,0.000891861953354269,0.0521224703619445,52.1224703619445,952.371938190071,44.5201471456058,1.46854024806219,1.76224829767463
"85714",66.4,"GaviTrib2",60,3,40,4061.333008,0.055609684,0.068701264,10,18.2412,0.00263544523791478,2.37098976109215,1421.33272066553,11.4214906143345,626.954792491468,6.77411945392492,0.219620436492898,15.0345369392074,0.119809756349192,44.10002521521,44.10002521521,418.53,0.618849,0.619816841,0.00025900687197,0.000880965956932844,0.0520708335888009,52.0708335888009,950.550155632577,43.09706039876,1.39573829560922,1.67488595473107
"93114",73.7,"GaviTrib2",70,5,36,4060.988281,0.059044777,0.055609684,10,18.2457,0.00263618163515093,2.29269624573379,1407.19278374403,11.448388225256,626.946710580205,6.7748771331058,0.146454535286163,14.5694376996456,0.0848307524445452,42.4374297859658,42.4374297859658,418.53,0.618849,0.619816841,0.00025900687197,0.000872201785898219,0.0520293455808904,52.0293455808904,949.088041620768,41.4754694625844,1.32323877307968,1.42909787492606
"94314",74.9,"GaviTrib2",73,NA,NA,4060.83374,0.059044777,0.060649767,NA,18.2466,0.00263632891748919,2.28,1404.899821,11.45275,626.9454,6.775,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000870780568973685,0.0520226216499229,52.0226216499229,948.851213174299,NA,NA,NA
"102105",0,"GaviTrib3",0,NA,NA,4109.095703,0.107810351,0.128662088,NA,0.1107,0.00000812638828577226,1.1,5841.547692,NA,627.1424,7.196,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00362068963700628,NA,NA,NA,NA,NA,NA
"103105",0,"GaviTrib3",NA,NA,NA,4109.565918,0.117238895,0.081640603,NA,0.09,0.00000642787516068191,0.155,1644.372308,NA,626.1474,6.826,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00101920964937244,NA,NA,NA,NA,NA,NA
"26645",8.9,"GaviTrib3",10,2.5,18,4108.164063,0.145758593,0.117238895,10,0.153,0.0000117241975284972,0.113181818181818,1650.33107690909,NA,626.099727272727,6.82349090909091,0.00260537722855492,0.620610058542225,0.00372540752806105,7.87661690073786,0.620610058542225,418.53,0.618849,0.619816841,0.00025900687197,0.00102290299469392,NA,NA,NA,NA,NA,NA
"26619",10.6,"GaviTrib3",NA,NA,NA,4108.164063,0.145758593,0.107810351,NA,0.153,0.0000117241975284972,0.105,1651.496923,NA,626.0904,6.823,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00102362560573508,NA,NA,NA,NA,NA,NA
"22020",11.5,"GaviTrib3",NA,NA,NA,4107.713379,0.136534289,0.124277865,NA,0.1764,0.0000137748977683698,0.105,1870.216923,NA,627.1124,7.196,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.0011591919451986,NA,NA,NA,NA,NA,NA
"22126",11.5,"GaviTrib3",NA,NA,NA,4107.713379,0.136534289,0.124277865,10,0.1764,0.0000137748977683698,0.106948051948052,1861.52747245455,NA,627.100374025974,7.19044155844156,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00115380607741149,NA,NA,NA,NA,NA,NA
"29717",19,"GaviTrib3",NA,NA,NA,4106.965332,0.137400686,0.136534289,NA,0.2943,0.0000245960212915646,0.255,1201.129231,NA,626.1864,6.768,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000744480125591179,NA,NA,NA,NA,NA,NA
"29817",19,"GaviTrib3",NA,NA,NA,4106.965332,0.137400686,0.136534289,10,0.2943,0.0000245960212915646,0.257916666666667,1209.65051304167,NA,626.187052777778,6.76856944444444,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000749761759707515,NA,NA,NA,NA,NA,NA
"36917",26,"GaviTrib3",NA,NA,NA,4106.109375,0.099453009,0.120101462,NA,0.3447,0.0000294185837334649,0.465,1814.661538,NA,626.2334,6.809,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00112475778196736,NA,NA,NA,NA,NA,NA
"26665",27.7,"GaviTrib3",31,NA,NA,4105.817383,0.106658924,0.117188277,10,0.3789,0.0000327457076085644,0.465,1814.661538,NA,626.2334,6.809,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00112475778196736,NA,NA,NA,NA,NA,NA
"46817",35.7,"GaviTrib3",40,3.5,20,4105.190918,0.073292413,0.099453009,10,0.4293,0.0000377211191863131,0.465,1814.661538,NA,626.2334,6.809,0.00538873131233044,0.770715750226646,0.00387449011592457,8.75984316575751,0.770715750226646,418.53,0.618849,0.619816841,0.00025900687197,0.00112475778196736,NA,NA,NA,NA,NA,NA
"55816",44.6,"GaviTrib3",50,NA,NA,4104.736328,0.054219449,0.073916947,10,0.4824,0.0000430475784608504,0.465,1814.661538,NA,626.2334,6.809,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00112475778196736,NA,NA,NA,NA,NA,NA
