"","lat_fit","lon_fit","lon_dist","lat_dist","dist","ele_fit"
"8214",-0.329723913073492,-78.20191502112,-78.2019150188383,-0.329724013073492,104.496725287753,4078.22887429215
"8215",-0.329723813073492,-78.2019150234339,-78.20191502112,-0.329723913073492,104.507860216513,4078.22992501887
"8216",-0.329723713073492,-78.2019150257802,-78.2019150234339,-0.329723813073492,104.518995229055,4078.23097670632
"8217",-0.329723613073492,-78.2019150281587,-78.2019150257802,-0.329723713073492,104.530130326388,4078.23202939922
"8218",-0.329723513073492,-78.2019150305694,-78.2019150281587,-0.329723613073492,104.541265509664,4078.23308314229
"8219",-0.329723413073492,-78.2019150330124,-78.2019150305694,-0.329723513073492,104.552400779942,4078.23413798026
"8220",-0.329723313073492,-78.2019150354876,-78.2019150330124,-0.329723413073492,104.563536138399,4078.23519395787
"8221",-0.329723213073492,-78.2019150379949,-78.2019150354876,-0.329723313073492,104.574671585877,4078.23625111982
"8222",-0.329723113073492,-78.2019150405343,-78.2019150379949,-0.329723213073492,104.585807123707,4078.23730951086
"8223",-0.329723013073492,-78.2019150431059,-78.2019150405343,-0.329723113073492,104.596942752847,4078.23836917572
"8224",-0.329722913073492,-78.2019150457096,-78.2019150431059,-0.329723013073492,104.608078474377,4078.23943015914
"8225",-0.329722813073492,-78.2019150483453,-78.2019150457096,-0.329722913073492,104.619214289478,4078.24049250587
"8226",-0.329722713073492,-78.2019150510131,-78.2019150483453,-0.329722813073492,104.630350198961,4078.24155626063
"8227",-0.329722613073492,-78.2019150537129,-78.2019150510131,-0.329722713073492,104.641486204183,4078.24262146818
"8228",-0.329722513073492,-78.2019150564447,-78.2019150537129,-0.329722613073492,104.652622306097,4078.24368817327
"8229",-0.329722413073492,-78.2019150592084,-78.2019150564447,-0.329722513073492,104.663758505732,4078.24475642064
"8230",-0.329722313073492,-78.2019150620042,-78.2019150592084,-0.329722413073492,104.674894804211,4078.24582625505
"8231",-0.329722213073492,-78.2019150648318,-78.2019150620042,-0.329722313073492,104.686031202555,4078.24689772126
"8232",-0.329722113073492,-78.2019150676913,-78.2019150648318,-0.329722213073492,104.697167701781,4078.247970864
"8233",-0.329722013073492,-78.2019150705827,-78.2019150676913,-0.329722113073492,104.708304302927,4078.24904572806
"8234",-0.329721913073492,-78.2019150735059,-78.2019150705827,-0.329722013073492,104.719441007126,4078.25012235819
"8235",-0.329721813073492,-78.201915076461,-78.2019150735059,-0.329721913073492,104.730577815417,4078.25120079917
"8236",-0.329721713073492,-78.2019150794479,-78.201915076461,-0.329721813073492,104.741714728817,4078.25228109576
"8237",-0.329721613073492,-78.2019150824665,-78.2019150794479,-0.329721713073492,104.752851748346,4078.25336329274
"8238",-0.329721513073492,-78.2019150855169,-78.2019150824665,-0.329721613073492,104.763988875047,4078.25444743487
"8239",-0.329721413073492,-78.201915088599,-78.2019150855169,-0.329721513073492,104.775126109956,4078.25553356693
"8240",-0.329721313073492,-78.2019150917127,-78.201915088599,-0.329721413073492,104.786263454138,4078.25662173372
"8241",-0.329721213073492,-78.2019150948582,-78.2019150917127,-0.329721313073492,104.797400908582,4078.25771198001
"8242",-0.329721113073492,-78.2019150980353,-78.2019150948582,-0.329721213073492,104.808538474356,4078.2588043506
"8243",-0.329721013073492,-78.201915101244,-78.2019150980353,-0.329721113073492,104.819676152399,4078.25989889026
"8244",-0.329720913073492,-78.2019151044843,-78.201915101244,-0.329721013073492,104.830813943718,4078.26099564379
"8245",-0.329720813073492,-78.2019151077562,-78.2019151044843,-0.329720913073492,104.841951849565,4078.26209465601
"8246",-0.329720713073492,-78.2019151110596,-78.2019151077562,-0.329720813073492,104.853089870635,4078.26319597169
"8247",-0.329720613073492,-78.2019151143945,-78.2019151110596,-0.329720713073492,104.864228008163,4078.26429963566
"8248",-0.329720513073492,-78.201915117761,-78.2019151143945,-0.329720613073492,104.875366263164,4078.26540569271
"8249",-0.329720413073492,-78.2019151211589,-78.201915117761,-0.329720513073492,104.886504636505,4078.26651418767
"8250",-0.329720313073492,-78.2019151245882,-78.2019151211589,-0.329720413073492,104.897643129277,4078.26762516533
"8251",-0.329720213073492,-78.201915128049,-78.2019151245882,-0.329720313073492,104.908781742533,4078.26873867053
"8252",-0.329720113073492,-78.2019151315412,-78.201915128049,-0.329720213073492,104.919920477031,4078.26985474806
"8253",-0.329720013073492,-78.2019151350647,-78.2019151315412,-0.329720113073492,104.931059334003,4078.27097344278
"8254",-0.329719913073492,-78.2019151386196,-78.2019151350647,-0.329720013073492,104.942198314391,4078.2720947995
"8255",-0.329719813073492,-78.2019151422057,-78.2019151386196,-0.329719913073492,104.953337419198,4078.27321886306
"8256",-0.329719713073492,-78.2019151458232,-78.2019151422057,-0.329719813073492,104.964476649409,4078.27434567829
"8257",-0.329719613073492,-78.201915149472,-78.2019151458232,-0.329719713073492,104.975616005897,4078.27547529003
"8258",-0.329719513073492,-78.2019151531519,-78.201915149472,-0.329719613073492,104.986755489751,4078.27660774313
"8259",-0.329719413073492,-78.2019151568631,-78.2019151531519,-0.329719513073492,104.997895101951,4078.27774308243
