"Título de trazado: Luxarriba_01"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 10163226, SEN S/N: 10163226)","Intensidad, lum/ft² (LGR S/N: 10163226, SEN S/N: 10163226)","Final de archivo (LGR S/N: 10163226)"
2069,11/11/21 12:15:00 AM,38.061,0.0,
2070,11/11/21 12:30:00 AM,37.488,0.0,
2071,11/11/21 12:45:00 AM,36.914,0.0,
2072,11/11/21 01:00:00 AM,37.107,0.0,
2073,11/11/21 01:15:00 AM,37.107,0.0,
2074,11/11/21 01:30:00 AM,37.488,0.0,
2075,11/11/21 01:45:00 AM,37.107,0.0,
2076,11/11/21 02:00:00 AM,37.488,0.0,
2077,11/11/21 02:15:00 AM,38.250,0.0,
2078,11/11/21 02:30:00 AM,38.250,0.0,
2079,11/11/21 02:45:00 AM,38.250,0.0,
2080,11/11/21 03:00:00 AM,38.440,0.0,
2081,11/11/21 03:15:00 AM,38.061,0.0,
2082,11/11/21 03:30:00 AM,38.250,0.0,
2083,11/11/21 03:45:00 AM,38.440,0.0,
2084,11/11/21 04:00:00 AM,38.440,0.0,
2085,11/11/21 04:15:00 AM,38.629,0.0,
2086,11/11/21 04:30:00 AM,38.629,0.0,
2087,11/11/21 04:45:00 AM,38.440,0.0,
2088,11/11/21 05:00:00 AM,38.250,0.0,
2089,11/11/21 05:15:00 AM,38.061,0.0,
2090,11/11/21 05:30:00 AM,38.250,0.0,
2091,11/11/21 05:45:00 AM,38.250,0.0,
2092,11/11/21 06:00:00 AM,38.250,4.0,
2093,11/11/21 06:15:00 AM,38.629,18.0,
2094,11/11/21 06:30:00 AM,39.573,51.0,
2095,11/11/21 06:45:00 AM,40.321,82.0,
2096,11/11/21 07:00:00 AM,41.439,168.0,
2097,11/11/21 07:15:00 AM,46.728,576.0,
2098,11/11/21 07:30:00 AM,66.366,3712.0,
2099,11/11/21 07:45:00 AM,61.741,1472.0,
2100,11/11/21 08:00:00 AM,68.421,3968.0,
2101,11/11/21 08:15:00 AM,68.592,864.0,
2102,11/11/21 08:30:00 AM,69.622,768.0,
2103,11/11/21 08:45:00 AM,70.308,896.0,
2104,11/11/21 09:00:00 AM,60.539,432.0,
2105,11/11/21 09:15:00 AM,56.750,432.0,
2106,11/11/21 09:30:00 AM,67.564,960.0,
2107,11/11/21 09:45:00 AM,65.167,672.0,
2108,11/11/21 10:00:00 AM,58.820,464.0,
2109,11/11/21 10:15:00 AM,57.268,464.0,
2110,11/11/21 10:30:00 AM,57.268,432.0,
2111,11/11/21 10:45:00 AM,59.851,608.0,
2112,11/11/21 11:00:00 AM,57.268,480.0,
2113,11/11/21 11:15:00 AM,62.083,960.0,
2114,11/11/21 11:30:00 AM,63.968,672.0,
2115,11/11/21 11:45:00 AM,62.425,480.0,
2116,11/11/21 12:00:00 PM,65.167,800.0,
2117,11/11/21 12:15:00 PM,68.248,864.0,
2118,11/11/21 12:30:00 PM,62.940,400.0,
2119,11/11/21 12:45:00 PM,57.958,464.0,
2120,11/11/21 01:00:00 PM,64.481,960.0,
2121,11/11/21 01:15:00 PM,73.926,1344.0,
2122,11/11/21 01:30:00 PM,70.651,960.0,
2123,11/11/21 01:45:00 PM,72.891,896.0,
2124,11/11/21 02:00:00 PM,66.879,768.0,
2125,11/11/21 02:15:00 PM,59.508,248.0,
2126,11/11/21 02:30:00 PM,57.096,400.0,
2127,11/11/21 02:45:00 PM,57.096,480.0,
2128,11/11/21 03:00:00 PM,56.923,216.0,
2129,11/11/21 03:15:00 PM,50.643,116.0,
2130,11/11/21 03:30:00 PM,49.937,168.0,
2131,11/11/21 03:45:00 PM,50.995,224.0,
2132,11/11/21 04:00:00 PM,48.695,104.0,
2133,11/11/21 04:15:00 PM,49.582,256.0,
2134,11/11/21 04:30:00 PM,53.973,272.0,
2135,11/11/21 04:45:00 PM,48.160,98.0,
2136,11/11/21 05:00:00 PM,48.160,200.0,
2137,11/11/21 05:15:00 PM,46.188,80.0,
2138,11/11/21 05:30:00 PM,44.013,21.0,
2139,11/11/21 05:45:00 PM,42.915,20.0,
2140,11/11/21 06:00:00 PM,42.363,33.0,
2141,11/11/21 06:15:00 PM,42.179,0.0,
2142,11/11/21 06:30:00 PM,40.321,0.0,
2143,11/11/21 06:45:00 PM,40.134,0.0,
2144,11/11/21 07:00:00 PM,40.134,0.0,
2145,11/11/21 07:15:00 PM,40.321,0.0,
2146,11/11/21 07:30:00 PM,39.384,0.0,
2147,11/11/21 07:45:00 PM,40.321,0.0,
2148,11/11/21 08:00:00 PM,40.881,0.0,
2149,11/11/21 08:15:00 PM,40.881,0.0,
2150,11/11/21 08:30:00 PM,40.696,0.0,
2151,11/11/21 08:45:00 PM,41.254,0.0,
2152,11/11/21 09:00:00 PM,40.881,0.0,
2153,11/11/21 09:15:00 PM,39.947,0.0,
2154,11/11/21 09:30:00 PM,38.818,0.0,
2155,11/11/21 09:45:00 PM,37.488,0.0,
2156,11/11/21 10:00:00 PM,36.338,0.0,
2157,11/11/21 10:15:00 PM,34.786,0.0,
2158,11/11/21 10:30:00 PM,35.758,0.0,
2159,11/11/21 10:45:00 PM,35.175,0.0,
2160,11/11/21 11:00:00 PM,34.786,0.0,
2161,11/11/21 11:15:00 PM,33.013,0.0,
2162,11/11/21 11:30:00 PM,33.805,0.0,
2163,11/11/21 11:45:00 PM,33.805,0.0,
2164,11/12/21 12:00:00 AM,31.617,0.0,
2165,11/12/21 12:15:00 AM,30.198,0.0,
2166,11/12/21 12:30:00 AM,31.816,0.0,
2167,11/12/21 12:45:00 AM,32.617,0.0,
2168,11/12/21 01:00:00 AM,33.411,0.0,
2169,11/12/21 01:15:00 AM,34.786,0.0,
2170,11/12/21 01:30:00 AM,32.617,0.0,
2171,11/12/21 01:45:00 AM,33.805,0.0,
2172,11/12/21 02:00:00 AM,35.370,0.0,
2173,11/12/21 02:15:00 AM,35.370,0.0,
2174,11/12/21 02:30:00 AM,35.951,0.0,
2175,11/12/21 02:45:00 AM,37.107,0.0,
2176,11/12/21 03:00:00 AM,37.488,0.0,
2177,11/12/21 03:15:00 AM,37.679,0.0,
2178,11/12/21 03:30:00 AM,38.061,0.0,
2179,11/12/21 03:45:00 AM,38.440,0.0,
2180,11/12/21 04:00:00 AM,38.440,0.0,
2181,11/12/21 04:15:00 AM,38.440,0.0,
2182,11/12/21 04:30:00 AM,38.250,0.0,
2183,11/12/21 04:45:00 AM,38.061,0.0,
2184,11/12/21 05:00:00 AM,38.061,0.0,
2185,11/12/21 05:15:00 AM,38.250,0.0,
2186,11/12/21 05:30:00 AM,37.870,0.0,
2187,11/12/21 05:45:00 AM,37.870,0.0,
2188,11/12/21 06:00:00 AM,37.107,20.0,
2189,11/12/21 06:15:00 AM,36.723,100.0,
2190,11/12/21 06:30:00 AM,38.818,232.0,
2191,11/12/21 06:45:00 AM,40.509,176.0,
2192,11/12/21 07:00:00 AM,43.466,144.0,
2193,11/12/21 07:15:00 AM,46.728,368.0,
2194,11/12/21 07:30:00 AM,50.113,368.0,
2195,11/12/21 07:45:00 AM,55.017,672.0,
2196,11/12/21 08:00:00 AM,54.669,768.0,
2197,11/12/21 08:15:00 AM,53.449,384.0,
2198,11/12/21 08:30:00 AM,51.699,400.0,
2199,11/12/21 08:45:00 AM,54.842,480.0,
2200,11/12/21 09:00:00 AM,55.537,576.0,
2201,11/12/21 09:15:00 AM,54.322,368.0,
2202,11/12/21 09:30:00 AM,56.750,672.0,
2203,11/12/21 09:45:00 AM,57.614,608.0,
2204,11/12/21 10:00:00 AM,59.680,608.0,
2205,11/12/21 10:15:00 AM,59.680,608.0,
2206,11/12/21 10:30:00 AM,58.820,864.0,
2207,11/12/21 10:45:00 AM,58.303,512.0,
2208,11/12/21 11:00:00 AM,63.797,1088.0,
2209,11/12/21 11:15:00 AM,53.798,448.0,
2210,11/12/21 11:30:00 AM,54.495,608.0,
2211,11/12/21 11:45:00 AM,62.769,864.0,
2212,11/12/21 12:00:00 PM,74.098,1024.0,
2213,11/12/21 12:15:00 PM,71.339,1600.0,
2214,11/12/21 12:30:00 PM,83.757,1152.0,
2215,11/12/21 12:45:00 PM,76.181,1728.0,
2216,11/12/21 01:00:00 PM,101.685,1920.0,
2217,11/12/21 01:15:00 PM,105.577,1920.0,
2218,11/12/21 01:30:00 PM,72.028,768.0,
2219,11/12/21 01:45:00 PM,85.915,2304.0,
2220,11/12/21 02:00:00 PM,83.935,576.0,
2221,11/12/21 02:15:00 PM,58.303,200.0,
2222,11/12/21 02:30:00 PM,47.266,168.0,
2223,11/12/21 02:45:00 PM,46.728,192.0,
2224,11/12/21 03:00:00 PM,44.013,116.0,
2225,11/12/21 03:15:00 PM,43.282,48.0,
2226,11/12/21 03:30:00 PM,43.282,96.0,
2227,11/12/21 03:45:00 PM,44.742,144.0,
2228,11/12/21 04:00:00 PM,46.008,208.0,
2229,11/12/21 04:15:00 PM,44.560,89.0,
2230,11/12/21 04:30:00 PM,44.195,60.0,
2231,11/12/21 04:45:00 PM,46.008,152.0,
2232,11/12/21 05:00:00 PM,44.742,101.0,
2233,11/12/21 05:15:00 PM,46.008,136.0,
2234,11/12/21 05:30:00 PM,44.379,18.0,
2235,11/12/21 05:45:00 PM,42.915,4.0,
2236,11/12/21 06:00:00 PM,42.179,1.0,
2237,11/12/21 06:15:00 PM,41.994,0.0,
2238,11/12/21 06:30:00 PM,41.810,0.0,
2239,11/12/21 06:45:00 PM,41.254,0.0,
2240,11/12/21 07:00:00 PM,40.696,0.0,
2241,11/12/21 07:15:00 PM,41.439,0.0,
2242,11/12/21 07:30:00 PM,41.810,0.0,
2243,11/12/21 07:45:00 PM,41.810,0.0,
2244,11/12/21 08:00:00 PM,41.810,0.0,
2245,11/12/21 08:15:00 PM,41.625,0.0,
2246,11/12/21 08:30:00 PM,41.067,0.0,
2247,11/12/21 08:45:00 PM,39.947,0.0,
2248,11/12/21 09:00:00 PM,40.696,0.0,
2249,11/12/21 09:15:00 PM,40.881,0.0,
2250,11/12/21 09:30:00 PM,40.881,0.0,
2251,11/12/21 09:45:00 PM,40.881,0.0,
2252,11/12/21 10:00:00 PM,40.696,0.0,
2253,11/12/21 10:15:00 PM,40.321,0.0,
2254,11/12/21 10:30:00 PM,40.321,0.0,
2255,11/12/21 10:45:00 PM,40.134,0.0,
2256,11/12/21 11:00:00 PM,40.134,0.0,
2257,11/12/21 11:15:00 PM,39.947,0.0,
2258,11/12/21 11:30:00 PM,40.321,0.0,
2259,11/12/21 11:45:00 PM,40.321,0.0,
2260,11/13/21 12:00:00 AM,40.321,0.0,
2261,11/13/21 12:15:00 AM,39.947,0.0,
2262,11/13/21 12:30:00 AM,39.573,0.0,
2263,11/13/21 12:45:00 AM,39.573,0.0,
2264,11/13/21 01:00:00 AM,39.384,0.0,
2265,11/13/21 01:15:00 AM,39.384,0.0,
2266,11/13/21 01:30:00 AM,39.196,0.0,
2267,11/13/21 01:45:00 AM,39.007,0.0,
2268,11/13/21 02:00:00 AM,39.007,0.0,
2269,11/13/21 02:15:00 AM,38.818,0.0,
2270,11/13/21 02:30:00 AM,38.629,0.0,
2271,11/13/21 02:45:00 AM,38.061,0.0,
2272,11/13/21 03:00:00 AM,37.297,0.0,
2273,11/13/21 03:15:00 AM,36.145,0.0,
2274,11/13/21 03:30:00 AM,37.488,0.0,
2275,11/13/21 03:45:00 AM,37.679,0.0,
2276,11/13/21 04:00:00 AM,37.870,0.0,
2277,11/13/21 04:15:00 AM,38.061,0.0,
2278,11/13/21 04:30:00 AM,38.250,0.0,
2279,11/13/21 04:45:00 AM,38.250,0.0,
2280,11/13/21 05:00:00 AM,38.250,0.0,
2281,11/13/21 05:15:00 AM,37.870,0.0,
2282,11/13/21 05:30:00 AM,37.870,0.0,
2283,11/13/21 05:45:00 AM,37.870,0.0,
2284,11/13/21 06:00:00 AM,38.250,6.0,
2285,11/13/21 06:15:00 AM,38.629,28.0,
2286,11/13/21 06:30:00 AM,39.007,97.0,
2287,11/13/21 06:45:00 AM,39.384,136.0,
2288,11/13/21 07:00:00 AM,40.696,168.0,
2289,11/13/21 07:15:00 AM,41.254,125.0,
2290,11/13/21 07:30:00 AM,42.548,216.0,
2291,11/13/21 07:45:00 AM,43.648,240.0,
2292,11/13/21 08:00:00 AM,44.560,336.0,
2293,11/13/21 08:15:00 AM,46.548,320.0,
2294,11/13/21 08:30:00 AM,47.446,320.0,
2295,11/13/21 08:45:00 AM,48.517,480.0,
2296,11/13/21 09:00:00 AM,55.189,576.0,
2297,11/13/21 09:15:00 AM,59.337,960.0,
2298,11/13/21 09:30:00 AM,60.368,800.0,
2299,11/13/21 09:45:00 AM,68.077,2304.0,
2300,11/13/21 10:00:00 AM,85.374,2688.0,
2301,11/13/21 10:15:00 AM,70.308,800.0,
2302,11/13/21 10:30:00 AM,60.712,480.0,
2303,11/13/21 10:45:00 AM,69.793,1024.0,
2304,11/13/21 11:00:00 AM,69.278,672.0,
2305,11/13/21 11:15:00 AM,61.741,672.0,
2306,11/13/21 11:30:00 AM,62.769,768.0,
2307,11/13/21 11:45:00 AM,61.741,704.0,
2308,11/13/21 12:00:00 PM,64.825,992.0,
2309,11/13/21 12:15:00 PM,82.508,1600.0,
2310,11/13/21 12:30:00 PM,88.466,1984.0,
2311,11/13/21 12:45:00 PM,74.619,768.0,
2312,11/13/21 01:00:00 PM,63.797,496.0,
2313,11/13/21 01:15:00 PM,62.598,480.0,
2314,11/13/21 01:30:00 PM,67.906,768.0,
2315,11/13/21 01:45:00 PM,66.537,608.0,
2316,11/13/21 02:00:00 PM,59.508,368.0,
2317,11/13/21 02:15:00 PM,58.993,512.0,
2318,11/13/21 02:30:00 PM,55.537,168.0,
2319,11/13/21 02:45:00 PM,51.874,320.0,
2320,11/13/21 03:00:00 PM,54.669,304.0,
2321,11/13/21 03:15:00 PM,51.172,94.0,
2322,11/13/21 03:30:00 PM,47.088,94.0,
2323,11/13/21 03:45:00 PM,45.286,31.0,
2324,11/13/21 04:00:00 PM,43.099,21.0,
2325,11/13/21 04:15:00 PM,43.099,33.0,
2326,11/13/21 04:30:00 PM,42.363,21.0,
2327,11/13/21 04:45:00 PM,42.363,29.0,
2328,11/13/21 05:00:00 PM,41.994,31.0,
2329,11/13/21 05:15:00 PM,42.732,68.0,
2330,11/13/21 05:30:00 PM,42.732,73.0,
2331,11/13/21 05:45:00 PM,42.548,55.0,
2332,11/13/21 06:00:00 PM,41.625,14.0,
2333,11/13/21 06:15:00 PM,40.696,0.0,
2334,11/13/21 06:30:00 PM,40.881,0.0,
2335,11/13/21 06:45:00 PM,38.818,0.0,
2336,11/13/21 07:00:00 PM,39.947,0.0,
2337,11/13/21 07:15:00 PM,40.509,0.0,
2338,11/13/21 07:30:00 PM,41.067,0.0,
2339,11/13/21 07:45:00 PM,40.696,0.0,
2340,11/13/21 08:00:00 PM,40.321,0.0,
2341,11/13/21 08:15:00 PM,40.321,0.0,
2342,11/13/21 08:30:00 PM,40.321,0.0,
2343,11/13/21 08:45:00 PM,39.384,0.0,
2344,11/13/21 09:00:00 PM,37.488,0.0,
2345,11/13/21 09:15:00 PM,38.061,0.0,
2346,11/13/21 09:30:00 PM,38.440,0.0,
2347,11/13/21 09:45:00 PM,37.870,0.0,
2348,11/13/21 10:00:00 PM,39.007,0.0,
2349,11/13/21 10:15:00 PM,39.760,0.0,
2350,11/13/21 10:30:00 PM,39.947,0.0,
2351,11/13/21 10:45:00 PM,40.134,0.0,
2352,11/13/21 11:00:00 PM,39.947,0.0,
2353,11/13/21 11:15:00 PM,39.573,0.0,
2354,11/13/21 11:30:00 PM,39.007,0.0,
2355,11/13/21 11:45:00 PM,38.629,0.0,
2356,11/14/21 12:00:00 AM,38.250,0.0,
2357,11/14/21 12:15:00 AM,37.679,0.0,
2358,11/14/21 12:30:00 AM,37.870,0.0,
2359,11/14/21 12:45:00 AM,37.679,0.0,
2360,11/14/21 01:00:00 AM,37.107,0.0,
2361,11/14/21 01:15:00 AM,36.914,0.0,
2362,11/14/21 01:30:00 AM,35.951,0.0,
2363,11/14/21 01:45:00 AM,36.338,0.0,
2364,11/14/21 02:00:00 AM,36.723,0.0,
2365,11/14/21 02:15:00 AM,37.107,0.0,
2366,11/14/21 02:30:00 AM,37.488,0.0,
2367,11/14/21 02:45:00 AM,37.679,0.0,
2368,11/14/21 03:00:00 AM,37.488,0.0,
2369,11/14/21 03:15:00 AM,36.914,0.0,
2370,11/14/21 03:30:00 AM,34.394,0.0,
2371,11/14/21 03:45:00 AM,32.815,0.0,
2372,11/14/21 04:00:00 AM,32.815,0.0,
2373,11/14/21 04:15:00 AM,30.403,0.0,
2374,11/14/21 04:30:00 AM,27.721,0.0,
2375,11/14/21 04:45:00 AM,30.198,0.0,
2376,11/14/21 05:00:00 AM,31.415,0.0,
2377,11/14/21 05:15:00 AM,32.218,0.0,
2378,11/14/21 05:30:00 AM,32.218,0.0,
2379,11/14/21 05:45:00 AM,32.218,1.0,
2380,11/14/21 06:00:00 AM,32.617,18.0,
2381,11/14/21 06:15:00 AM,33.411,92.0,
2382,11/14/21 06:30:00 AM,33.213,168.0,
2383,11/14/21 06:45:00 AM,36.914,2176.0,
2384,11/14/21 07:00:00 AM,50.113,2560.0,
2385,11/14/21 07:15:00 AM,57.785,2688.0,
2386,11/14/21 07:30:00 AM,65.167,2688.0,
2387,11/14/21 07:45:00 AM,60.712,768.0,
2388,11/14/21 08:00:00 AM,73.753,3328.0,
2389,11/14/21 08:15:00 AM,76.876,1984.0,
2390,11/14/21 08:30:00 AM,80.382,3712.0,
2391,11/14/21 08:45:00 AM,71.512,992.0,
2392,11/14/21 09:00:00 AM,65.680,1920.0,
2393,11/14/21 09:15:00 AM,63.626,672.0,
2394,11/14/21 09:30:00 AM,75.659,3072.0,
2395,11/14/21 09:45:00 AM,78.975,1920.0,
2396,11/14/21 10:00:00 AM,74.791,960.0,
2397,11/14/21 10:15:00 AM,76.006,1216.0,
2398,11/14/21 10:30:00 AM,78.624,2176.0,
2399,11/14/21 10:45:00 AM,92.550,2944.0,
2400,11/14/21 11:00:00 AM,84.654,3456.0,
2401,11/14/21 11:15:00 AM,95.590,3072.0,
2402,11/14/21 11:30:00 AM,96.942,1152.0,
2403,11/14/21 11:45:00 AM,83.043,1152.0,
2404,11/14/21 12:00:00 PM,96.555,2688.0,
2405,11/14/21 12:15:00 PM,83.043,1088.0,
2406,11/14/21 12:30:00 PM,92.363,1792.0,
2407,11/14/21 12:45:00 PM,93.493,2432.0,
2408,11/14/21 01:00:00 PM,81.797,1152.0,
2409,11/14/21 01:15:00 PM,97.137,2304.0,
2410,11/14/21 01:30:00 PM,86.097,864.0,
2411,11/14/21 01:45:00 PM,85.194,896.0,
2412,11/14/21 02:00:00 PM,74.964,672.0,
2413,11/14/21 02:15:00 PM,61.569,496.0,
2414,11/14/21 02:30:00 PM,57.096,384.0,
2415,11/14/21 02:45:00 PM,56.750,416.0,
2416,11/14/21 03:00:00 PM,57.268,176.0,
2417,11/14/21 03:15:00 PM,50.466,119.0,
2418,11/14/21 03:30:00 PM,46.548,136.0,
2419,11/14/21 03:45:00 PM,46.369,168.0,
2420,11/14/21 04:00:00 PM,46.188,108.0,
2421,11/14/21 04:15:00 PM,46.188,192.0,
2422,11/14/21 04:30:00 PM,45.648,99.0,
2423,11/14/21 04:45:00 PM,45.286,122.0,
2424,11/14/21 05:00:00 PM,46.369,176.0,
2425,11/14/21 05:15:00 PM,46.008,128.0,
2426,11/14/21 05:30:00 PM,44.379,37.0,
2427,11/14/21 05:45:00 PM,42.915,18.0,
2428,11/14/21 06:00:00 PM,41.994,6.0,
2429,11/14/21 06:15:00 PM,41.067,0.0,
2430,11/14/21 06:30:00 PM,39.573,0.0,
2431,11/14/21 06:45:00 PM,38.440,0.0,
2432,11/14/21 07:00:00 PM,38.440,0.0,
2433,11/14/21 07:15:00 PM,37.107,0.0,
2434,11/14/21 07:30:00 PM,39.573,0.0,
2435,11/14/21 07:45:00 PM,40.509,0.0,
2436,11/14/21 08:00:00 PM,40.881,0.0,
2437,11/14/21 08:15:00 PM,40.321,0.0,
2438,11/14/21 08:30:00 PM,40.509,0.0,
2439,11/14/21 08:45:00 PM,40.881,0.0,
2440,11/14/21 09:00:00 PM,41.067,0.0,
2441,11/14/21 09:15:00 PM,41.067,0.0,
2442,11/14/21 09:30:00 PM,41.067,0.0,
2443,11/14/21 09:45:00 PM,40.881,0.0,
2444,11/14/21 10:00:00 PM,40.881,0.0,
2445,11/14/21 10:15:00 PM,40.696,0.0,
2446,11/14/21 10:30:00 PM,40.509,0.0,
2447,11/14/21 10:45:00 PM,40.321,0.0,
2448,11/14/21 11:00:00 PM,39.760,0.0,
2449,11/14/21 11:15:00 PM,39.573,0.0,
2450,11/14/21 11:30:00 PM,39.196,0.0,
2451,11/14/21 11:45:00 PM,39.760,0.0,
2452,11/15/21 12:00:00 AM,40.134,0.0,
2453,11/15/21 12:15:00 AM,39.947,0.0,
2454,11/15/21 12:30:00 AM,39.760,0.0,
2455,11/15/21 12:45:00 AM,39.573,0.0,
2456,11/15/21 01:00:00 AM,39.760,0.0,
2457,11/15/21 01:15:00 AM,39.760,0.0,
2458,11/15/21 01:30:00 AM,39.760,0.0,
2459,11/15/21 01:45:00 AM,39.196,0.0,
2460,11/15/21 02:00:00 AM,39.007,0.0,
2461,11/15/21 02:15:00 AM,39.196,0.0,
2462,11/15/21 02:30:00 AM,39.196,0.0,
2463,11/15/21 02:45:00 AM,39.196,0.0,
2464,11/15/21 03:00:00 AM,39.007,0.0,
2465,11/15/21 03:15:00 AM,38.818,0.0,
2466,11/15/21 03:30:00 AM,38.818,0.0,
2467,11/15/21 03:45:00 AM,37.297,0.0,
2468,11/15/21 04:00:00 AM,35.564,0.0,
2469,11/15/21 04:15:00 AM,34.590,0.0,
2470,11/15/21 04:30:00 AM,33.607,0.0,
2471,11/15/21 04:45:00 AM,32.018,0.0,
2472,11/15/21 05:00:00 AM,33.411,0.0,
2473,11/15/21 05:15:00 AM,29.586,0.0,
2474,11/15/21 05:30:00 AM,26.458,0.0,
2475,11/15/21 05:45:00 AM,27.511,3.0,
2476,11/15/21 06:00:00 AM,27.721,27.0,
2477,11/15/21 06:15:00 AM,28.346,48.0,
2478,11/15/21 06:30:00 AM,28.555,64.0,
2479,11/15/21 06:45:00 AM,34.394,2688.0,
2480,11/15/21 07:00:00 AM,52.925,3584.0,
2481,11/15/21 07:15:00 AM,66.022,3584.0,
2482,11/15/21 07:30:00 AM,74.446,3584.0,
2483,11/15/21 07:45:00 AM,79.326,3584.0,
2484,11/15/21 08:00:00 AM,85.194,3584.0,
2485,11/15/21 08:15:00 AM,82.152,2304.0,
2486,11/15/21 08:30:00 AM,89.938,2304.0,
2487,11/15/21 08:45:00 AM,66.022,672.0,
2488,11/15/21 09:00:00 AM,63.626,704.0,
2489,11/15/21 09:15:00 AM,71.168,1152.0,
2490,11/15/21 09:30:00 AM,71.683,1152.0,
2491,11/15/21 09:45:00 AM,67.221,864.0,
2492,11/15/21 10:00:00 AM,73.926,1024.0,
2493,11/15/21 10:15:00 AM,70.651,1536.0,
2494,11/15/21 10:30:00 AM,68.421,1152.0,
2495,11/15/21 10:45:00 AM,69.964,1024.0,
2496,11/15/21 11:00:00 AM,71.168,1600.0,
2497,11/15/21 11:15:00 AM,103.307,2816.0,
2498,11/15/21 11:30:00 AM,86.641,1344.0,
2499,11/15/21 11:45:00 AM,86.459,1536.0,
2500,11/15/21 12:00:00 PM,97.720,1408.0,
2501,11/15/21 12:15:00 PM,72.891,864.0,
2502,11/15/21 12:30:00 PM,71.168,1152.0,
2503,11/15/21 12:45:00 PM,93.304,3200.0,
2504,11/15/21 01:00:00 PM,110.264,1600.0,
2505,11/15/21 01:15:00 PM,90.495,2048.0,
2506,11/15/21 01:30:00 PM,88.650,1536.0,
2507,11/15/21 01:45:00 PM,97.916,2048.0,
2508,11/15/21 02:00:00 PM,80.206,400.0,
2509,11/15/21 02:15:00 PM,58.303,352.0,
2510,11/15/21 02:30:00 PM,56.577,304.0,
2511,11/15/21 02:45:00 PM,51.699,184.0,
2512,11/15/21 03:00:00 PM,46.188,216.0,
2513,11/15/21 03:15:00 PM,46.728,160.0,
2514,11/15/21 03:30:00 PM,49.050,216.0,
2515,11/15/21 03:45:00 PM,47.982,123.0,
2516,11/15/21 04:00:00 PM,46.728,136.0,
2517,11/15/21 04:15:00 PM,45.286,62.0,
2518,11/15/21 04:30:00 PM,44.922,86.0,
2519,11/15/21 04:45:00 PM,45.286,136.0,
2520,11/15/21 05:00:00 PM,45.648,124.0,
2521,11/15/21 05:15:00 PM,44.379,26.0,
2522,11/15/21 05:30:00 PM,43.466,3.0,
2523,11/15/21 05:45:00 PM,42.548,2.0,
2524,11/15/21 06:00:00 PM,42.363,1.0,
2525,11/15/21 06:15:00 PM,42.548,0.0,
2526,11/15/21 06:30:00 PM,42.548,0.0,
2527,11/15/21 06:45:00 PM,42.548,0.0,
2528,11/15/21 07:00:00 PM,42.363,0.0,
2529,11/15/21 07:15:00 PM,42.363,0.0,
2530,11/15/21 07:30:00 PM,39.573,0.0,
2531,11/15/21 07:45:00 PM,41.254,0.0,
2532,11/15/21 08:00:00 PM,41.254,0.0,
2533,11/15/21 08:15:00 PM,41.254,0.0,
2534,11/15/21 08:30:00 PM,41.439,0.0,
2535,11/15/21 08:45:00 PM,41.439,0.0,
2536,11/15/21 09:00:00 PM,40.696,0.0,
2537,11/15/21 09:15:00 PM,40.321,0.0,
2538,11/15/21 09:30:00 PM,38.818,0.0,
2539,11/15/21 09:45:00 PM,36.723,0.0,
2540,11/15/21 10:00:00 PM,36.145,0.0,
2541,11/15/21 10:15:00 PM,34.002,0.0,
2542,11/15/21 10:30:00 PM,31.213,0.0,
2543,11/15/21 10:45:00 PM,30.198,0.0,
2544,11/15/21 11:00:00 PM,28.969,0.0,
2545,11/15/21 11:15:00 PM,29.586,0.0,
2546,11/15/21 11:30:00 PM,31.816,0.0,
2547,11/15/21 11:45:00 PM,31.213,0.0,
2548,11/16/21 12:00:00 AM,30.808,0.0,
2549,11/16/21 12:15:00 AM,30.808,0.0,
2550,11/16/21 12:30:00 AM,31.012,0.0,
2551,11/16/21 12:45:00 AM,30.403,0.0,
2552,11/16/21 01:00:00 AM,30.607,0.0,
2553,11/16/21 01:15:00 AM,30.607,0.0,
2554,11/16/21 01:30:00 AM,29.995,0.0,
2555,11/16/21 01:45:00 AM,29.379,0.0,
2556,11/16/21 02:00:00 AM,30.607,0.0,
2557,11/16/21 02:15:00 AM,30.808,0.0,
2558,11/16/21 02:30:00 AM,29.995,0.0,
2559,11/16/21 02:45:00 AM,31.012,0.0,
2560,11/16/21 03:00:00 AM,32.018,0.0,
2561,11/16/21 03:15:00 AM,32.418,0.0,
2562,11/16/21 03:30:00 AM,32.418,0.0,
2563,11/16/21 03:45:00 AM,32.815,0.0,
2564,11/16/21 04:00:00 AM,34.198,0.0,
2565,11/16/21 04:15:00 AM,34.786,0.0,
2566,11/16/21 04:30:00 AM,34.981,0.0,
2567,11/16/21 04:45:00 AM,35.758,0.0,
2568,11/16/21 05:00:00 AM,35.564,0.0,
2569,11/16/21 05:15:00 AM,34.198,0.0,
2570,11/16/21 05:30:00 AM,34.198,0.0,
2571,11/16/21 05:45:00 AM,34.394,0.0,
2572,11/16/21 06:00:00 AM,35.951,4.0,
2573,11/16/21 06:15:00 AM,36.914,10.0,
2574,11/16/21 06:30:00 AM,37.679,47.0,
2575,11/16/21 06:45:00 AM,39.196,192.0,
2576,11/16/21 07:00:00 AM,40.321,160.0,
2577,11/16/21 07:15:00 AM,42.179,248.0,
2578,11/16/21 07:30:00 AM,44.922,288.0,
2579,11/16/21 07:45:00 AM,48.339,480.0,
